gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DG1	DG2	DG3	S1	S2	S3	S4
MSTRG.20299_jg32701	87.85156282	2.568646146	0.739575307	3.473136706	0.000514413	0.002019629	34.78853216	29.19297579	5.120282604	128.9618911	97.25783735	74.67050152	244.9689192
MSTRG.32984_jg30046	228.9152768	4.143538398	1.193546778	3.471617931	0.000517332	0.002030549	0	3.742689204	61.44339125	518.4268024	323.8365353	501.9517046	193.0058151
MSTRG.15895_jg2074	157.3951519	-2.533368087	0.729882458	-3.470926119	0.000518667	0.002035517	113.311219	235.7894199	546.1634777	77.37713468	75.88248848	37.33525076	15.90707267
MSTRG.19645_jg32090	798.3474794	-3.189346183	0.919135808	-3.469940085	0.000520574	0.002041919	780.2570784	2459.695345	1635.930292	92.85256162	11.75644188	175.2682605	432.6723767
MSTRG.35953_jg18691	112.3256737	3.527661476	1.016661064	3.469850082	0.000520749	0.002042059	3.975832247	41.16958124	2.560141302	321.1151089	249.0228143	54.96578584	113.4704517
MSTRG.34487_jg31604	39.8751295	-3.299131662	0.950987175	-3.46916525	0.000522078	0.002046186	91.44414167	50.90057317	103.2590325	16.76504585	0	9.33381269	7.423300581
MSTRG.18178_jg22568	10.78300277	5.084024648	1.465684799	3.468702582	0.000522978	0.002049441	0	1.497075682	0	28.37161605	25.65041864	8.296722391	11.66518663
MSTRG.19569_jg32018	228.414394	2.226196718	0.642002022	3.467585213	0.000525157	0.002056889	57.64956758	104.0467599	58.88324994	769.9024901	221.2348608	230.2340463	156.9497837
MSTRG.13394_jg20862	16.17475393	4.894653863	1.412043325	3.466362382	0.000527552	0.002065446	2.981874185	0	0	7.737713468	25.65041864	24.89016717	51.96310407
MSTRG.31788_jg28909	21.46910606	7.893312119	2.277193143	3.466246217	0.00052778	0.002066065	0	0	0	0	18.16904654	19.70471568	112.4099802
MSTRG.4574_jg26014	289.1585754	-2.788944321	0.804897006	-3.464970425	0.00053029	0.002075065	500.9548631	605.5671132	589.6858799	202.4701691	83.36386058	15.55635448	26.51178779
MSTRG.24138_jg35411	134.4913565	3.821146876	1.102806932	3.464928234	0.000530373	0.002075116	0	15.71929466	31.57507606	470.7109026	220.1660933	62.22541793	141.042711
MSTRG.19411_jg23745	140.2379929	5.731217426	1.654121551	3.464810322	0.000530606	0.002075751	0	0	13.65408694	29.66123496	24.5816512	109.9315717	803.8374058
MSTRG.33759_genb_18928	62.52330634	-4.31208234	1.245007953	-3.463497829	0.000533201	0.002084523	155.0574576	121.2631302	133.9807281	0	0	9.33381269	18.0280157
MSTRG.19211_jg23561	23.52896206	8.025566606	2.317217007	3.463450588	0.000533295	0.002084613	0	0	0	0	18.16904654	132.7475583	13.78612965
MSTRG.12341_jg34705	8.704180028	-6.637636644	1.916766939	-3.462933604	0.00053432	0.00208807	19.87916123	35.92981636	5.120282604	0	0	0	0
MSTRG.30960_jg719	681.016868	-4.409420204	1.273611068	-3.462140298	0.000535898	0.002093127	358.8188603	3292.069424	834.6060644	135.4099857	119.7019537	0	26.51178779
MSTRG.7619_genb_17594	23.61411147	8.030081136	2.319548594	3.461915459	0.000536346	0.002094599	0	0	0	30.95085387	123.9770234	10.37090299	0
MSTRG.31995_jg29107	7.232824638	6.325259175	1.827719977	3.460737561	0.000538698	0.00210295	0	0	0	5.158475645	7.481372104	8.296722391	29.69320232
MSTRG.6708_jg5015	41.3778812	2.042382165	0.590343086	3.459652892	0.000540872	0.002110613	12.9214548	18.71344602	12.80070651	87.69408597	40.61316285	82.96722391	33.93508837
MSTRG.6562_jg15330	7.861380395	-5.743185835	1.660211478	-3.459309799	0.000541562	0.002112734	9.939580616	32.935665	11.09394564	0	0	0	1.060471512
MSTRG.4199_genb_670	28.95446665	3.298319972	0.95395125	3.457535145	0.000545141	0.002125856	0	8.98245409	5.120282604	32.24047278	74.81372104	52.89160524	28.63273081
MSTRG.38459_jg12007	16.97606545	-5.057065504	1.462653794	-3.457458986	0.000545295	0.002126176	21.86707736	84.58477601	7.680423906	2.579237823	0	0	2.120943023
MSTRG.7275_jg5554.2	63.20635164	2.773896933	0.802473272	3.456684513	0.000546865	0.002130889	21.86707736	13.47368113	8.53380434	39.97818625	57.71344194	60.15123733	240.7270331
MSTRG.26832_genb_29716.1	8.032658079	6.473192583	1.873062217	3.455941037	0.000548375	0.002136493	0	0	0	18.05466476	26.71918608	9.33381269	2.120943023
MSTRG.31267_genb_4500	17.12615114	7.567633783	2.190583641	3.454619875	0.000551069	0.002145856	0	0	0	0	38.47562796	58.07705674	23.33037325
MSTRG.16608_jg2755	7.625395839	-6.443866797	1.866382617	-3.452596879	0.000555218	0.002161157	28.82478379	7.485378408	17.06760868	0	0	0	0
MSTRG.28501_jg4670	14.85520061	7.362449534	2.133828921	3.45034668	0.000559867	0.002178105	0	0	0	1.289618911	5.343837217	9.33381269	88.01913546
MSTRG.33208_jg30251	1620.975391	2.173473259	0.630079727	3.449521012	0.000561582	0.002183514	570.5319274	439.3917126	607.606869	4935.371574	2145.016259	2076.254778	572.6546162
MSTRG.18654_jg23030	8.711295904	6.593439683	1.912080154	3.448307158	0.000564112	0.002192309	0	0	0	2.579237823	24.5816512	5.185451494	28.63273081
MSTRG.11984_jg34367	167.3377951	4.864800341	1.410822279	3.448202096	0.000564332	0.002192874	0	29.19297579	0	188.2843611	409.3379308	446.9859188	97.56337906
MSTRG.3696_jg25177	122.9008601	-2.980814251	0.864531395	-3.447895897	0.000564972	0.002194495	444.2992536	113.7777518	177.5031303	76.08751577	26.71918608	15.55635448	6.362829069
MSTRG.11635_jg34036	385.7176932	4.032289348	1.16986598	3.446795974	0.000567277	0.002202807	15.90332899	98.80699499	3.413521736	1337.334811	1034.566885	140.0071903	69.99111976
MSTRG.16140_jg2313	5238.919618	-2.119989856	0.615072345	-3.446732525	0.00056741	0.002202807	10024.06705	12812.72222	5227.808539	812.4599141	1345.578211	1927.950866	4521.850525
MSTRG.30538_jg323	19.66124782	7.764859283	2.253071957	3.446343229	0.000568228	0.002205403	0	0	0	69.63942121	54.50713961	13.48217389	0
MSTRG.29038_jg8817	95.16707345	3.784775655	1.098262031	3.446149962	0.000568635	0.002206416	25.8429096	4.491227045	4.26690217	143.1476992	407.2003959	66.37377913	14.84660116
MSTRG.13433_jg20900	50.25275502	7.384539685	2.142983003	3.445916125	0.000569127	0.002207441	0	1.497075682	0	21.92352149	0	17.63053508	310.7181529
MSTRG.4156_jg25612	39.80408774	4.583948942	1.330511647	3.445252774	0.000570526	0.002211124	0	8.233916249	0	127.6722722	38.47562796	79.85595301	24.39084477
MSTRG.4001_jg25464	19.77540866	7.774556528	2.256696393	3.445105222	0.000570837	0.002212041	0	0	0	19.34428367	28.85672097	90.226856	0
MSTRG.11340_jg33749	73.2955974	2.746207398	0.797414001	3.443891621	0.000573406	0.002221702	12.9214548	29.94151363	8.53380434	107.0383696	249.0228143	66.37377913	39.23744593
MSTRG.24637_jg35877	302.0626836	2.536039191	0.736580195	3.442991284	0.000575318	0.002228527	73.55289656	107.7894491	60.59001081	1146.471212	298.1861167	308.0158188	119.8332808
MSTRG.31994_jg29105	265.9951665	3.89349201	1.130887133	3.442865249	0.000575586	0.002229273	0	63.62571647	25.60141302	158.6231261	395.443954	273.7918389	944.8801168
MSTRG.12897_jg20392	459.9744342	2.601293061	0.755852068	3.441537268	0.000578419	0.00223907	133.1903803	158.6900223	62.29677168	199.8909313	459.5700006	405.5023068	1800.680627
MSTRG.14891_jg22287	16.27516538	3.46109446	1.005776699	3.441215594	0.000579107	0.00224144	0	4.491227045	2.560141302	18.05466476	44.88823262	26.96434777	16.96754418
MSTRG.34757_jg31866	262.2525682	4.886347473	1.420661803	3.439486767	0.000582818	0.002252852	0	23.95321091	21.33451085	19.34428367	131.4583955	132.7475583	1506.930018
MSTRG.23939_jg13878	21.74828626	7.911936575	2.300884774	3.438649629	0.000584623	0.002258942	0	0	0	0	11.75644188	24.89016717	115.5913948
MSTRG.35783_jg18534	96.04898728	4.755103455	1.382990934	3.438275218	0.000585432	0.002261181	0	17.96490818	0	47.71589972	117.5644188	178.3795314	310.7181529
MSTRG.16905_jg10286	144.5923625	4.347534602	1.264731836	3.437514957	0.000587078	0.002267242	21.86707736	8.233916249	5.973663038	7.737713468	63.05727916	63.26250823	842.0143802
MSTRG.6063_jg14866	68.84510651	4.384463189	1.27550525	3.437432492	0.000587257	0.002267636	0	16.4678325	0	96.72141835	135.7334653	107.8573911	125.1356384
MSTRG.27297_jg17487	39.1544096	-2.423666105	0.705216812	-3.436767335	0.000588701	0.002272023	95.41997392	55.39180022	68.27043472	29.66123496	6.41260466	7.259632092	11.66518663
MSTRG.17072_jg10442	59.98907277	4.517971929	1.315329486	3.434859461	0.000592861	0.002286286	0	9.730991931	3.413521736	14.18580802	33.13179074	48.74324405	310.7181529
MSTRG.4442_jg25884	34.44957616	-3.079572964	0.896799581	-3.433958969	0.000594834	0.002292943	58.64352564	68.86548135	81.07114123	0	8.550139547	16.59344478	7.423300581
MSTRG.13502_jg20963	110.1812712	4.581528085	1.334181967	3.433960433	0.000594831	0.002292943	0	23.20467307	0	110.9072264	246.8852794	234.3824075	155.8893122
MSTRG.34768_jg31876	129.387434	3.46506792	1.010234784	3.429962988	0.000603664	0.002323696	13.91541286	23.95321091	19.62774998	595.803937	174.2090933	59.11414703	19.08848721
MSTRG.21982_jg28141	6.538221576	-6.22339963	1.814869296	-3.429117261	0.000605548	0.002330038	17.89124511	14.22221898	13.65408694	0	0	0	0
MSTRG.25851_jg37025	576.9729902	-2.570073279	0.749832739	-3.427528759	0.000609102	0.002342492	1113.233029	1292.724851	891.7825535	411.3884327	215.8910236	79.85595301	33.93508837
MSTRG.18823_jg23199	8.020065332	6.474940559	1.889184193	3.427373882	0.000609449	0.002343292	0	0	0	3.868856734	8.550139547	36.29816046	7.423300581
MSTRG.3053_jg27124	106.1716079	10.1987192	2.975726999	3.427303379	0.000609608	0.002343292	0	0	0	0	73.74495359	221.937324	447.5189779
MSTRG.13393_jg20861	218.8830842	3.633819821	1.060366904	3.426945717	0.000610411	0.002345694	0	54.64326238	32.42845649	172.8089341	345.2118842	271.7176583	655.3713941
MSTRG.12642_jg34986	12.42528347	5.303127364	1.547669391	3.426524678	0.000611358	0.002348723	0	1.497075682	0	30.95085387	17.10027909	33.18688956	4.241886046
MSTRG.38632_jg12166	76.83842045	-5.574261388	1.62682248	-3.426471822	0.000611477	0.002348874	54.66769339	333.847877	134.8341086	0	0	14.51926418	0
MSTRG.23871_jg13811	236.7316467	2.772988852	0.809400647	3.425978052	0.00061259	0.002352842	46.7160289	71.85963272	45.229163	47.71589972	328.1116051	857.6736771	259.8155203
MSTRG.15315_jg1533	2179.822987	2.118059826	0.618452474	3.424773793	0.000615312	0.002362988	621.2237885	889.2629549	737.320695	1325.728241	6027.848381	4479.193001	1178.183849
MSTRG.22970_jg12959	837.5641386	3.136213709	0.915846566	3.424387693	0.000616186	0.002366041	155.0574576	236.5379577	69.12381515	2659.194195	2234.792724	364.0186949	144.2241256
MSTRG.21573_genb_27049	56.70456455	2.61499179	0.763810725	3.423612294	0.000617947	0.002372184	15.90332899	24.70174875	2.560141302	122.5137966	64.1260466	113.0428426	54.08404709
MSTRG.36555_jg19217	19.88265857	-3.247897781	0.948670513	-3.423631002	0.000617905	0.002372184	47.70998696	43.41519477	30.72169562	7.737713468	6.41260466	0	3.181414535
MSTRG.9909_jg24500	103.8859651	3.411827655	0.996912232	3.422395219	0.00062072	0.00238221	0	25.45028659	22.18789128	246.3172121	73.74495359	141.0442806	218.4571314
MSTRG.33240_jg30283	16.89675209	7.548097958	2.206038045	3.421562912	0.000622623	0.002388265	0	0	0	0	23.51288375	30.07561867	64.6887622
MSTRG.15615_jg1809	446.1111937	-2.682881401	0.784257143	-3.420920579	0.000624096	0.002393298	1094.347826	827.8828519	663.9299776	24.50275932	83.36386058	79.85595301	348.8951273
MSTRG.18925_jg23290	315.8862069	2.080345314	0.608385912	3.419450176	0.000627478	0.002404397	132.1964222	107.0409112	93.87184774	668.0225961	614.5412799	490.5437114	104.9866796
MSTRG.24293_jg35552	48.69350101	3.147452445	0.920560352	3.419061486	0.000628375	0.002407522	0	12.72514329	13.65408694	45.1366619	86.57016291	77.78177241	104.9866796
MSTRG.26125_jg37288	154.6152138	2.007518405	0.587458332	3.417294973	0.000632467	0.002422239	35.78249022	59.88302726	74.24409776	337.8801548	292.8422795	206.3809695	75.29347732
MSTRG.7585_jg5857	348.3093718	2.853165746	0.83528118	3.415814715	0.000635915	0.002432622	63.61331595	91.32161658	74.24409776	852.4381004	915.933699	400.3168554	40.29791744
MSTRG.4545_jg25987	29.56037876	-3.366216011	0.985585151	-3.415449196	0.000636769	0.002435574	26.83686766	78.59647328	77.65761949	9.027332379	9.61890699	5.185451494	0
MSTRG.23126_jg13111	61.12056955	3.75620575	1.099806596	3.415332989	0.000637041	0.002435982	0	11.22806761	11.09394564	112.1968453	123.9770234	14.51926418	154.8288407
MSTRG.27599_genb_20102	20.86743242	7.852301396	2.299930517	3.414147226	0.00063982	0.002445659	0	0	0	0	16.03151165	17.63053508	112.4099802
MSTRG.7899_jg6157	56.51931002	3.548980706	1.039530072	3.41402409	0.000640109	0.002446131	0	14.22221898	9.387184774	52.87437537	104.7392094	179.4166217	34.99555988
MSTRG.36617_jg19280	16.92346262	4.44465833	1.302044543	3.413599291	0.000641108	0.002448681	0	3.742689204	0	49.00551863	28.85672097	11.40799329	25.45131628
MSTRG.17355_jg10709	223.8467792	3.056575865	0.895730285	3.412384194	0.000643973	0.002458669	47.70998696	68.11694351	13.65408694	683.498023	324.9053028	396.1684942	32.87461686
MSTRG.28019_jg4206	7.004232365	6.275953799	1.839190493	3.412345716	0.000644064	0.002458698	0	0	0	15.47542694	2.137534887	17.63053508	13.78612965
MSTRG.510_jg15878	13.30820878	4.295108791	1.258776002	3.412131137	0.000644571	0.002460317	0	0	3.413521736	28.37161605	27.78795353	15.55635448	18.0280157
MSTRG.33906_jg31049	5.830376028	6.015468841	1.76323207	3.411614922	0.000645793	0.002464662	0	0	0	3.868856734	13.89397676	12.44508359	10.60471512
MSTRG.34159_jg31287	144.9512131	10.64785054	3.123558539	3.408884581	0.000652291	0.00248689	0	0	0	0	399.7190238	570.3996644	44.53980348
MSTRG.25247_jg36435	1736.363959	2.171932036	0.637191004	3.408604362	0.000652961	0.002488803	506.9186114	644.4910809	582.8588364	1231.58606	1599.944863	1269.398526	6319.349737
MSTRG.32906_jg29972	34.90933864	2.944677585	0.864193796	3.407427361	0.000655784	0.002497627	8.945622555	5.988302726	6.827043472	56.7432321	96.1890699	61.18832763	8.483772092
MSTRG.15193_genb_10216	56.54764321	3.578526911	1.050376979	3.406897698	0.000657057	0.002502156	7.951664493	11.97660545	3.413521736	12.89618911	219.0973259	118.2282941	22.26990174
MSTRG.15193_genb_10219	56.54764321	3.578526911	1.050376979	3.406897698	0.000657057	0.002502156	7.951664493	11.97660545	3.413521736	12.89618911	219.0973259	118.2282941	22.26990174
MSTRG.5919_jg14729	48.44098484	-2.332628678	0.684809743	-3.406243418	0.000658634	0.002507514	69.57706432	91.32161658	106.6725542	38.68856734	14.96274421	7.259632092	10.60471512
MSTRG.13203_jg20680	25.80084123	3.767269869	1.106130706	3.405808958	0.000659683	0.00251086	0	7.485378408	1.706760868	21.92352149	88.7076978	32.14979926	28.63273081
MSTRG.4553_jg25995	16.75096382	7.535588844	2.213269884	3.404731117	0.000662292	0.002519817	0	0	0	0	58.78220938	40.44652166	18.0280157
MSTRG.24770_jg36000	513.2479807	-2.848019809	0.83677421	-3.403570253	0.000665113	0.002529571	407.5228053	2363.133963	260.2810324	296.6123496	110.0830467	81.93013361	73.1725343
MSTRG.3324_jg27386	16.77015075	3.699699151	1.087046232	3.40344232	0.000665425	0.00253043	0	4.491227045	1.706760868	23.2131404	14.96274421	53.92869554	19.08848721
MSTRG.22987_jg12973	70.57729086	3.390171979	0.996267694	3.40287254	0.000666814	0.002534734	0	15.71929466	17.06760868	64.48094557	100.4641397	74.67050152	221.6385459
MSTRG.2567_jg26670	2786.149456	2.041618676	0.600187407	3.401635311	0.00066984	0.00254558	732.5470914	1328.654667	943.83876	7958.238302	4052.766145	3333.20822	1153.793005
MSTRG.36499_jg19162	417.899067	2.153567546	0.633232915	3.40090904	0.000671622	0.00255104	107.3474707	149.7075682	164.7024238	1343.782906	196.6532096	414.8361195	548.2637715
MSTRG.6212_jg15005	95.37878438	-4.690491546	1.379577257	-3.399948441	0.000673986	0.00255936	192.827864	53.89472454	388.2880975	0	0	10.37090299	22.26990174
MSTRG.24329_jg35585	258.9258319	3.598240647	1.058728958	3.398641945	0.000677213	0.002570294	0	69.6140192	35.84197823	291.453874	354.8307912	317.3496314	743.3905296
MSTRG.26130_jg37294	148.0752389	3.612689651	1.063226818	3.397854145	0.000679166	0.002575721	33.7945741	7.485378408	18.77436955	15.47542694	75.88248848	252.0129426	633.1014924
MSTRG.35284_jg18056.1	105.118122	2.319486701	0.68263205	3.397857896	0.000679157	0.002575721	23.85499348	33.68420284	38.40211953	335.300917	86.57016291	160.7489963	57.26546162
MSTRG.13056_genb_10517	20.82691989	7.849515243	2.310094789	3.397919116	0.000679005	0.002575721	0	0	0	0	9.61890699	28.00143807	108.1680942
MSTRG.22265_genb_27735	24.15858915	2.486865455	0.732133106	3.396739518	0.000681938	0.002585238	5.96374837	2.994151363	11.09394564	32.24047278	20.30658142	46.66906345	49.84216104
MSTRG.19444_jg23775	23.53067212	-3.04547526	0.896695736	-3.396330704	0.000682958	0.002588771	85.4803933	23.20467307	33.28183693	2.579237823	8.550139547	2.074180598	9.544243604
MSTRG.12641_jg34985	28.02381571	3.109895582	0.916394878	3.393619559	0.000689754	0.002612654	0.993958062	5.988302726	8.53380434	59.32246992	60.91974427	48.74324405	11.66518663
MSTRG.34729_jg31837	82.29608612	4.773390689	1.406956782	3.392705982	0.000692059	0.002619657	0	6.736840567	8.53380434	381.7271978	157.1088142	13.48217389	8.483772092
MSTRG.20352_jg32750	28.2157269	4.36142222	1.285880941	3.391777637	0.000694408	0.002626777	0	6.736840567	0	33.5300917	75.88248848	60.15123733	21.20943023
MSTRG.31626_jg28753	16.60712092	7.523142461	2.21833766	3.391342354	0.000695512	0.002629942	0	0	0	0	23.51288375	25.92725747	66.80970523
MSTRG.28559_jg4728	3992.172897	-3.307449284	0.975772774	-3.389569141	0.000700026	0.002645317	4853.497215	10067.83396	9707.202437	136.6996046	116.4956513	480.1728084	2583.308602
MSTRG.17837_jg11162	106.6112702	3.386711972	0.999357351	3.388889837	0.000701762	0.002651201	0	29.19297579	20.48113042	315.9566333	116.4956513	136.8959194	127.2565814
MSTRG.23960_jg13897	117.8532553	3.401768294	1.003835615	3.388770277	0.000702068	0.002652017	0	38.17542988	16.21422825	109.6176075	270.3981632	174.2311702	216.3361884
MSTRG.32268_jg29364	38.95878722	3.393273819	1.001675597	3.387597571	0.000705076	0.002662019	4.969790308	2.994151363	10.24056521	47.71589972	147.4899072	50.81742464	8.483772092
MSTRG.7525_jg5803	89.97218516	2.729808677	0.806308849	3.385562094	0.000710326	0.00268047	12.9214548	32.935665	17.92098911	167.6504585	61.98851171	37.33525076	299.0529663
MSTRG.993_jg16340	13.50460079	4.431398884	1.30900008	3.385331254	0.000710924	0.002682383	0	2.994151363	0	10.31695129	19.23781398	25.92725747	36.05603139
MSTRG.18346_genb_13600	6.153281994	6.092537088	1.799897186	3.38493617	0.000711948	0.002685521	0	0	0	5.158475645	5.343837217	13.48217389	19.08848721
MSTRG.36492_jg19154	613.4250868	2.270307021	0.670715117	3.384905099	0.000712029	0.002685521	199.7855704	170.6666277	207.3714455	450.0770001	392.2376517	566.2513032	2307.586009
MSTRG.15377_jg1593	87.19546829	-2.198762009	0.649903406	-3.38321355	0.000716429	0.002700049	117.2870513	178.1520061	177.5031303	33.5300917	68.40111637	24.89016717	10.60471512
MSTRG.28555_genb_21024	50.32962045	3.651092234	1.079291783	3.38285929	0.000717354	0.002703189	0	5.239764886	14.50746738	36.10932952	70.53865126	45.63197315	180.280157
MSTRG.38856_jg12374	86.49571436	4.661832848	1.378190826	3.382574286	0.000718099	0.002705305	0	17.21637034	0	110.9072264	85.50139547	70.52214032	321.322868
MSTRG.7196_jg5476	24.54938432	-2.137218267	0.631974119	-3.381812961	0.000720092	0.002712121	45.72207084	53.1461867	33.28183693	3.868856734	9.61890699	13.48217389	12.72565814
MSTRG.22394_jg28537	259.213505	-2.551004019	0.75434138	-3.381763332	0.000720222	0.002712265	133.1903803	937.1693767	407.9158474	42.55742407	175.2778607	64.29959853	54.08404709
MSTRG.18271_jg22660	674.4265425	2.756042765	0.815129835	3.381108933	0.000721939	0.002717694	183.8822414	149.7075682	138.2476303	308.2189198	1978.288538	1800.388759	162.2521413
MSTRG.37654_jg20269	154.9079066	-2.030681619	0.600617041	-3.380992346	0.000722246	0.002718154	249.4834735	176.6549304	391.7016192	34.81971061	128.2520932	68.44795972	34.99555988
MSTRG.7279_jg5558	1538.62648	2.069343765	0.612089813	3.380784521	0.000722792	0.002719704	585.4412983	552.4209265	494.9606517	3855.960545	3245.846725	1473.705315	562.0499011
MSTRG.12459_jg34818	265.7572238	-2.67713604	0.792247115	-3.379167926	0.000727056	0.002735212	583.4533822	478.3156803	477.893043	23.2131404	19.23781398	78.81886271	199.3686442
MSTRG.32165_jg29265	437.6847246	-3.29161944	0.974104756	-3.379122646	0.000727176	0.002735234	488.0334083	1533.754036	675.0239233	9.027332379	45.95700006	37.33525076	274.6621215
MSTRG.6560_jg15328	7.331815514	-5.640309187	1.669977849	-3.37747545	0.000731545	0.002749298	10.93353868	29.94151363	9.387184774	0	0	0	1.060471512
MSTRG.32133_jg29237	827.8870999	2.289811387	0.678008347	3.377261352	0.000732115	0.002751089	250.4774315	271.7192362	248.3337063	2755.915614	1120.068281	884.6380249	264.0574064
MSTRG.15950_jg2128	60.32158036	2.307800418	0.683789774	3.375014523	0.000738118	0.002769771	4.969790308	31.43858931	18.77436955	70.92904012	87.63893036	65.33668883	143.1636541
MSTRG.28133_jg4313	853.1994074	2.863171013	0.848631763	3.37386737	0.000741201	0.002780279	219.6647316	160.9356358	177.5031303	3088.637293	100.4641397	879.4525734	1345.738348
MSTRG.23870_jg13813	7.873672806	6.448375901	1.911881979	3.372789729	0.000744108	0.002790474	0	0	0	1.289618911	14.96274421	16.59344478	22.26990174
MSTRG.38641_jg12175	65.53512707	4.877345972	1.446450058	3.371942186	0.000746401	0.002797299	0	11.22806761	0	123.8034155	261.8480236	31.11270897	30.75367383
MSTRG.13444_jg20910	6.473436332	6.160758354	1.827152954	3.37178031	0.00074684	0.002798589	0	0	0	16.76504585	4.275069773	5.185451494	19.08848721
MSTRG.6520_jg15292	38.20644304	-4.172349039	1.237893532	-3.370523337	0.000750256	0.002809605	59.6374837	86.83038953	102.4056521	9.027332379	0	0	9.544243604
MSTRG.24591_jg35834	1499.979119	2.437419366	0.723182714	3.370406012	0.000750575	0.002810445	492.0092405	372.7718447	412.1827496	6001.886413	1481.311676	1058.869195	680.8227104
MSTRG.24869_genb_6215	32.1328506	-3.074488465	0.912221817	-3.370329898	0.000750782	0.002810865	53.67373533	79.34501113	61.44339125	0	5.343837217	14.51926418	10.60471512
MSTRG.19007_jg23364	23.81614968	4.101975803	1.217352721	3.369586916	0.000752809	0.00281774	0	6.736840567	0	43.84704299	32.0630233	34.22397986	49.84216104
MSTRG.36687_jg19352	147.1221247	10.66915612	3.166748435	3.369120199	0.000754085	0.0028218	0	0	0	724.7658282	251.1603492	53.92869554	0
MSTRG.4167_jg25622.1	207.3250814	2.825949455	0.839063029	3.367982328	0.000757204	0.002832794	59.6374837	50.15203533	29.01493476	855.0173382	266.1230934	121.339565	69.99111976
MSTRG.27368_genb_29164	21.82987423	7.915380924	2.351862554	3.365579724	0.00076383	0.00285537	0	0	0	113.4864642	32.0630233	7.259632092	0
MSTRG.25058_jg36255	2160.808928	3.419600466	1.016783354	3.363155438	0.00077057	0.002878743	351.8611538	453.6139315	185.1835542	10124.79807	2444.271143	1428.073342	137.8612965
MSTRG.37298_jg19933	219.0960345	-2.24317299	0.667189231	-3.362124096	0.000773454	0.002886431	220.6586897	493.2864371	483.0133256	21.92352149	151.764977	106.8203008	56.20499011
MSTRG.34119_jg31248	1088.196672	-2.972384545	0.884285904	-3.361338829	0.000775656	0.002893511	1177.840303	2614.642678	2718.870063	113.4864642	78.02002337	76.74468211	837.7724941
MSTRG.32896_jg29962	22.05236642	3.265963739	0.971630231	3.361323715	0.000775699	0.002893511	0	7.485378408	3.413521736	39.97818625	49.16330239	36.29816046	18.0280157
MSTRG.27788_jg3989	32.09666325	4.945963553	1.472041173	3.359935607	0.000779606	0.002906253	1.987916123	0	3.413521736	2.579237823	18.16904654	37.33525076	161.1916698
MSTRG.26722_jg16926	20.67036439	7.837955145	2.333140998	3.359400547	0.000781118	0.002910784	0	0	0	33.5300917	0	8.296722391	102.8657366
MSTRG.541_jg15909	97.09933146	4.711308955	1.402869965	3.358336178	0.000784132	0.002920911	0	18.71344602	0	265.6614957	262.9167911	53.92869554	78.47489185
MSTRG.25013_jg36214	48.551377	4.241566932	1.264290731	3.354898385	0.000793941	0.002953354	0	12.72514329	0	59.32246992	89.77646524	99.56066869	78.47489185
MSTRG.22470_jg28611	145.5490931	3.480582636	1.03772599	3.354047859	0.000796386	0.002961701	0	43.41519477	20.48113042	110.9072264	392.2376517	233.3453172	218.4571314
MSTRG.22231_jg28380	39.1813355	-4.226681867	1.260777045	-3.352441958	0.00080102	0.002977437	112.317261	106.2923734	37.5487391	0	10.68767443	0	7.423300581
MSTRG.22202_jg28352	274.0180197	11.56648491	3.450928014	3.351702747	0.000803162	0.002984646	0	0	0	0	19.23781398	441.8004673	1457.087857
MSTRG.32352_jg29444.1	1470.093403	-2.010714701	0.599945503	-3.351495578	0.000803763	0.002985803	2438.179125	2547.274272	2746.178237	1333.465954	682.9423963	297.6449158	244.9689192
MSTRG.29654_jg9411	20.38126749	7.818300693	2.333213752	3.350872026	0.000805575	0.002991355	0	0	0	0	8.550139547	24.89016717	109.2285657
MSTRG.8491_genb_16742	5.442785218	5.911207789	1.76422323	3.350600814	0.000806365	0.002992781	0	0	0	11.6065702	9.61890699	4.148361195	12.72565814
MSTRG.3910_jg25380	31.88829461	4.719350548	1.408954122	3.349541673	0.000809454	0.003002737	0	5.988302726	0	130.25151	41.68193029	13.48217389	31.81414535
MSTRG.7425_jg5703	4319.280033	2.437892045	0.728068139	3.348439401	0.000812681	0.003013193	1358.74067	1489.590303	827.779021	7612.620434	14009.40365	3842.419557	1094.4066
MSTRG.4363_jg25807	547.2388101	-2.480468443	0.740815055	-3.348296485	0.0008131	0.003014369	673.9035658	1085.379869	1332.980238	61.90170774	48.09453495	396.1684942	232.243261
MSTRG.7388_jg5667	25.19245242	2.997583267	0.895547599	3.347207083	0.000816302	0.003024342	2.981874185	5.239764886	6.827043472	56.7432321	10.68767443	22.81598657	71.05159127
MSTRG.35979_jg18717	8.881134587	-3.21494318	0.960589449	-3.346844151	0.000817371	0.003027925	21.86707736	11.97660545	20.48113042	2.579237823	1.068767443	2.074180598	2.120943023
MSTRG.12212_jg34574	748.808139	2.356446734	0.704262768	3.34597659	0.000819933	0.003036652	233.5801445	195.3683765	240.6532824	1717.77239	1373.366165	1341.994847	138.921768
MSTRG.25231_jg36422	11.98861675	-2.819559071	0.842689806	-3.345903853	0.000820148	0.003037068	30.81269991	26.94736227	12.80070651	3.868856734	2.137534887	3.111270897	4.241886046
