jg2961	MSTRG.10584_jg2961	595.7036557	-12.73357019	1.448111003	-8.793227976	1.45E-18	5.95E-17	429.3898826	3429.051849	311.4838584	0	0	0	0
jg2967	MSTRG.10589_jg2967	43.19160141	-8.221647749	1.221685867	-6.729755965	1.70E-11	2.95E-10	69.57706432	88.32746522	143.3679129	0	1.068767443	0	0
jg2969	MSTRG.10592_jg2969	53.60287302	-9.259665307	1.302727608	-7.107905942	1.18E-12	2.42E-11	62.61935788	107.7894491	204.8113042	0	0	0	0
jg2971	MSTRG.10594_jg2971	76.45874873	-9.772008975	1.257659719	-7.7699944	7.85E-15	2.17E-13	89.45622555	162.4327115	283.3223041	0	0	0	0
jg2974	MSTRG.10597_jg2974	26.2040118	-7.497894223	1.374976819	-5.453105914	4.95E-08	4.80E-07	25.8429096	58.38595158	98.13874991	0	0	0	1.060471512
jg2975	MSTRG.10598_jg2975	23.12308215	-6.586667957	1.251888208	-5.261386691	1.43E-07	1.26E-06	38.7643644	44.16373261	76.80423906	0	1.068767443	0	1.060471512
jg2977	MSTRG.10600_jg2977	80.3046904	-9.11868797	1.207124647	-7.554056655	4.22E-14	1.06E-12	109.3353868	162.4327115	289.2959671	0	1.068767443	0	0
jg2979	MSTRG.10602_jg2979	12.98629816	-4.408895894	1.663334404	-2.650637108	0.008034011	0.021877401	19.87916123	48.65495965	17.06760868	0	0	0	5.302357558
jg2987	MSTRG.10611_jg2987	1237.711601	4.046526495	1.282605078	3.15492786	0.001605378	0.005453825	121.2628835	148.2104925	106.6725542	1717.77239	6395.504381	159.711906	14.84660116
jg2990	MSTRG.10614_jg2990	27.31622549	-8.287975701	1.435579376	-5.773261888	7.78E-09	8.80E-08	25.8429096	98.80699499	66.56367385	0	0	0	0
jg2991	MSTRG.10615_jg2991	5200.262945	3.69414031	0.353032154	10.46403356	1.26E-25	1.03E-23	583.4533822	913.9647036	495.8140321	10153.16969	7175.704615	11063.67931	6016.054885
jg2992	MSTRG.10616_jg2992	97.30805525	4.270324078	0.754785006	5.657669462	1.53E-08	1.64E-07	4.969790308	13.47368113	6.827043472	81.24599141	101.5329071	370.2412367	102.8657366
jg2993	MSTRG.10617_jg2993	161.4998574	2.530918019	0.305371965	8.287984195	1.15E-16	3.92E-15	49.69790308	41.16958124	39.25549996	257.9237823	188.10307	294.5336449	259.8155203
jg3003	MSTRG.10628_jg3003	821.8748172	-2.779855897	0.78810938	-3.527246302	0.000419906	0.001691307	1803.039924	1528.514271	1485.735336	557.1153697	123.9770234	225.0485948	29.69320232
jg3009	MSTRG.10633_jg3009	42.22456321	-3.105287492	0.712951459	-4.355538447	1.33E-05	7.80E-05	92.43809973	53.1461867	110.086076	16.76504585	2.137534887	9.33381269	11.66518663
jg3014	MSTRG.10639_jg3014	7.164685392	6.310469848	1.901234517	3.31914332	0.000902941	0.003312091	0	0	0	7.737713468	8.550139547	3.111270897	30.75367383
jg3043	MSTRG.10668_jg3043	1334.159824	4.403978176	0.734123033	5.99896472	1.99E-09	2.51E-08	148.0997512	72.60817056	98.99213034	5381.579717	1739.953398	1427.036251	470.8493511
jg3046	MSTRG.10671_jg3046	145.1006877	-3.039468289	0.587621142	-5.17249648	2.31E-07	1.95E-06	269.3626347	306.1519769	297.8297715	67.06018339	30.99425586	10.37090299	33.93508837
jg3047	MSTRG.10672_jg3047	933.7663645	-3.529084919	0.620072041	-5.691411134	1.26E-08	1.37E-07	2059.481104	1857.870921	1941.440487	370.1206276	166.7277212	61.18832763	79.53536337
jg3052	MSTRG.10673_jg3052	401.3514434	5.17968598	0.723675223	7.157473149	8.22E-13	1.74E-11	31.80665797	20.2105217	5.120282604	1130.995785	927.6901408	231.2711366	462.365579
jg3053	MSTRG.10675_jg3053	6.015494141	6.05693687	1.734967464	3.491095363	0.000481045	0.001905083	0	0	0	10.31695129	18.16904654	7.259632092	6.362829069
jg3055	MSTRG.10681_jg3055	2772.064128	-2.597203987	0.373144973	-6.960308125	3.40E-12	6.49E-11	4372.421513	6873.822992	4653.483506	1386.34033	793.025443	668.9232428	656.4318656
jg3056	MSTRG.10683_jg3056	12.1308381	3.9520921	1.334840624	2.960722074	0.003069188	0.009600598	0	3.742689204	0	10.31695129	32.0630233	19.70471568	19.08848721
jg3057	MSTRG.10684_jg3057	9.665065901	6.740776385	1.483011071	4.545331128	5.48E-06	3.51E-05	0	0	0	18.05466476	17.10027909	16.59344478	15.90707267
jg3072	MSTRG.10699_jg3072	51.54201315	2.743965049	1.108107674	2.476262112	0.013276607	0.033403029	0	22.45613522	13.65408694	134.1203668	112.2205816	52.89160524	25.45131628
jg3092	MSTRG.10717_jg3092	4017.446232	2.187567745	0.384298629	5.692364172	1.25E-08	1.36E-07	1735.450776	702.1284947	1538.644922	5097.863557	4794.490751	7443.197075	6810.348047
jg3097	MSTRG.10720_jg3097	849.8802723	-8.168403424	0.816776833	-10.00077756	1.51E-23	1.04E-21	2023.698614	820.3974735	3077.289845	12.89618911	4.275069773	0	10.60471512
jg3112	MSTRG.10739_jg3112	367.5488762	2.604957295	0.533401412	4.883671544	1.04E-06	7.77E-06	97.40789004	48.65495965	136.5408694	424.2846218	424.300675	402.391036	1039.262081
jg3126	MSTRG.10753_jg3126	3477.476905	2.350661973	0.470745434	4.993488636	5.93E-07	4.64E-06	1573.435612	489.5437479	1058.191738	3648.3319	4252.625657	7824.846305	5495.363373
jg3128	MSTRG.10754_jg3128	9.344388521	-2.163821473	1.08162557	-2.000527293	0.045443356	0.09304813	24.84895154	11.22806761	14.50746738	0	6.41260466	3.111270897	5.302357558
jg3129	MSTRG.10755_jg3129	8.226886072	-2.732344827	1.177520942	-2.32042143	0.020318091	0.04766703	24.84895154	10.47952977	12.80070651	0	1.068767443	4.148361195	4.241886046
jg3137	MSTRG.10764_jg3137	979.2683487	-7.169537241	0.3099344	-23.13243458	2.18E-118	6.45E-115	2247.339177	2579.461399	1965.335139	14.18580802	19.23781398	16.59344478	12.72565814
jg3143	MSTRG.10769_jg3143	119.5317693	23.29058198	3.678473196	6.331589423	2.43E-10	3.57E-09	0	0	0	404.9403382	431.7820471	0	0
jg3147	MSTRG.10773_jg3147	2553.756644	-2.158947602	0.38481779	-5.610311316	2.02E-08	2.12E-07	5858.388815	4194.057522	3713.058268	1608.154782	723.5555592	722.8519383	1056.229625
jg3148	MSTRG.10774_jg3148	167.0257523	-2.537649532	0.413922485	-6.130736127	8.75E-10	1.17E-08	446.2871697	272.4677741	232.119478	58.03285101	35.26932563	52.89160524	72.11206278
jg3155	MSTRG.10782_jg3155	19.83912364	2.545621523	0.946556017	2.689351161	0.007159106	0.019866823	4.969790308	1.497075682	9.387184774	55.45361319	33.13179074	24.89016717	9.544243604
jg3162	MSTRG.10789_jg3162	6.359517276	6.137132919	2.4980926	2.456727552	0.014020897	0.034917322	0	0	0	11.6065702	25.65041864	7.259632092	0
jg3174	MSTRG.10801_jg3174	7431.452829	16.32791165	1.265113409	12.90628297	4.15E-38	8.33E-36	0	0	0	7267.002565	10834.09557	20278.22661	13640.84505
jg3182	MSTRG.10807_jg3182	3277.516892	2.007287369	0.551515545	3.639584391	0.000273078	0.001156208	1043.655965	1537.496725	1025.763282	6858.193371	6427.567404	4752.98484	1296.956659
jg3189	MSTRG.10813_jg3189	166.1876536	4.604724195	1.039327827	4.430482927	9.40E-06	5.70E-05	0	14.97075682	19.62774998	588.0662236	121.8394885	97.48648809	321.322868
jg3190	MSTRG.10814_jg3190	21.97960709	6.147064238	1.653980947	3.716526633	0.00020198	0.000886444	0	1.497075682	0	81.24599141	17.10027909	3.111270897	50.90263255
jg3194	MSTRG.10818_jg3194	67.48564285	9.544083862	1.637385811	5.828854629	5.58E-09	6.49E-08	0	0	0	268.2407336	154.9712793	29.03852837	20.14895872
jg3197	MSTRG.10821_jg3197	48.11885723	-5.652957233	0.773197124	-7.31114622	2.65E-13	6.04E-12	131.2024641	84.58477601	112.6462173	0	1.068767443	4.148361195	3.181414535
jg3222	MSTRG.10845_jg3222	166.881394	3.140785987	0.416931159	7.533104493	4.95E-14	1.23E-12	25.8429096	32.18712715	33.28183693	408.8091949	226.578698	174.2311702	267.2388209
jg3223	MSTRG.10846_jg3223	248.1437079	3.038853318	0.471323255	6.447492847	1.14E-10	1.76E-09	53.67373533	59.13448942	32.42845649	337.8801548	239.4039073	346.3881598	668.0970523
jg3233	MSTRG.10854_jg3233	15.62303738	7.434759971	2.449602991	3.035087726	0.002404657	0.007769621	0	0	0	0	83.36386058	22.81598657	3.181414535
jg3242	MSTRG.10867_jg3242	27.97804417	5.898520064	1.244134312	4.741063731	2.13E-06	1.49E-05	0	2.245613522	0	15.47542694	42.75069773	63.26250823	72.11206278
jg3245	MSTRG.10870_jg3245	69.03484387	2.132524661	1.051298005	2.028468285	0.042512477	0.088208984	0	39.67250556	30.72169562	83.82522924	75.88248848	107.8573911	145.2845971
jg3246	MSTRG.10871_jg3246	477.6314399	-3.05222281	0.724045352	-4.215513299	2.49E-05	0.000137704	602.3385854	1531.508422	745.8544993	285.0057794	82.29509314	50.81742464	45.600275
