Gene stable ID	STRING ID
AT1G13600	3702.AT1G13600.1
AT5G44120	
AT5G44120	3702.AT5G44120.3
AT5G44120	
AT3G48930	3702.AT3G48930.1
AT4G12620	3702.AT4G12620.1
AT1G80150	
AT1G80150	
AT5G62510	
AT2G39518	
AT1G67480	3702.AT1G67480.1
AT1G67480	3702.AT1G67480.1
AT1G67480	3702.AT1G67480.1
AT4G15560	3702.AT4G15560.1
AT1G52730	3702.AT1G52730.1
AT1G52730	
AT1G52730	3702.AT1G52730.1
AT2G18960	
AT2G18960	3702.AT2G18960.1
AT2G18960	
AT3G07290	
AT5G55660	3702.AT5G55660.1
AT1G03680	3702.AT1G03680.1
AT4G18720	3702.AT4G18720.1
AT5G60610	
AT5G60610	
AT3G04190	3702.AT3G04190.1
AT4G25990	3702.AT4G25990.2
AT4G25990	
AT4G25990	
AT5G53460	3702.AT5G53460.1
AT5G53460	3702.AT5G53460.1
AT5G53460	3702.AT5G53460.1
AT1G72580	
AT4G02900	
AT4G02900	3702.AT4G02900.1
AT4G02900	
AT4G02900	
AT5G39040	3702.AT5G39040.1
AT5G39040	
AT1G74080	3702.AT1G74080.1
AT3G24535	
AT1G32200	3702.AT1G32200.1
AT1G32200	3702.AT1G32200.1
AT5G39590	3702.AT5G39590.1
AT5G16630	
AT5G16630	3702.AT5G16630.2
AT5G16630	3702.AT5G16630.2
AT1G20960	3702.AT1G20960.1
AT1G20960	3702.AT1G20960.1
AT1G12960	3702.AT1G12960.1
AT1G65360	3702.AT1G65360.1
AT3G07600	3702.AT3G07600.1
AT3G07600	
AT1G13220	
AT1G13220	
AT1G13220	3702.AT1G13220.2
AT5G10460	
AT5G65500	
AT5G65500	
AT4G36070	
AT4G36070	3702.AT4G36070.2
AT4G12330	3702.AT4G12330.1
AT1G71030	
AT1G71030	3702.AT1G71030.1
AT5G03940	3702.AT5G03940.1
AT4G26010	3702.AT4G26010.1
AT4G26010	
AT2G44590	3702.AT2G44590.3
AT2G44590	
AT2G44590	
AT5G16170	
AT5G23220	3702.AT5G23220.1
AT3G27510	
AT3G27510	
AT4G03610	3702.AT4G03610.1
AT4G03610	
AT4G03610	
AT4G03610	
AT1G65110	
AT1G65110	
AT1G77060	3702.AT1G77060.1
AT1G21910	3702.AT1G21910.1
AT1G33090	
AT1G75190	
AT1G75190	
AT4G27870	
AT4G27870	3702.AT4G27870.1
AT3G60700	
AT5G55580	
AT5G55580	3702.AT5G55580.1
AT5G55580	
AT5G01720	3702.AT5G01720.1
AT4G04745	
AT3G48750	3702.AT3G48750.1
AT3G07500	3702.AT3G07500.1
AT4G30140	3702.AT4G30140.1
AT4G31020	
AT4G31020	
AT5G61790	3702.AT5G61790.1
AT5G41150	3702.AT5G41150.1
AT5G41150	
AT5G41150	
AT5G41150	
AT3G25165	3702.AT3G25165.1
AT1G12940	3702.AT1G12940.1
AT1G03990	3702.AT1G03990.1
AT3G09800	
AT3G09800	
AT3G09800	
AT3G09800	
AT3G09800	
AT3G09800	
AT4G19925	3702.AT4G19925.1
AT3G23960	
AT1G23440	3702.AT1G23440.1
AT1G23440	3702.AT1G23440.1
AT1G23440	
AT5G54745	3702.AT5G54745.1
AT4G40060	3702.AT4G40060.1
AT5G17220	3702.AT5G17220.1
AT5G17570	
AT5G17570	3702.AT5G17570.1
AT5G09840	3702.AT5G09840.1
AT1G15885	
AT5G54400	
AT5G15890	3702.AT5G15890.1
AT1G06560	3702.AT1G06560.1
AT2G47610	3702.AT2G47610.1
AT5G12043	
AT4G25660	3702.AT4G25660.1
AT1G28540	3702.AT1G28540.1
AT1G70880	3702.AT1G70880.1
AT5G41050	3702.AT5G41050.1
AT2G24520	
AT2G24520	
AT2G24520	
AT2G24520	
AT2G27840	
AT2G27840	
AT2G27840	
AT2G27840	3702.AT2G27840.1
AT4G01520	3702.AT4G01520.1
AT4G01730	3702.AT4G01730.1
AT5G38344	
AT2G36870	3702.AT2G36870.1
AT2G36870	
AT4G19250	
AT1G01660	3702.AT1G01660.1
AT1G01660	
AT1G12180	3702.AT1G12180.1
AT4G37830	
AT4G37830	3702.AT4G37830.1
AT4G37830	
AT3G29455	
AT1G18780	
AT3G49980	
AT3G49980	
AT4G01030	
AT5G35790	3702.AT5G35790.1
AT2G02730	
AT2G02730	
AT2G02730	
AT4G33400	3702.AT4G33400.1
AT2G19340	
AT2G19340	3702.AT2G19340.1
AT5G66770	3702.AT5G66770.1
AT5G62110	
AT5G62110	3702.AT5G62110.1
AT4G24370	3702.AT4G24370.1
AT5G25430	3702.AT5G25430.1
AT1G15330	3702.AT1G15330.1
AT5G62980	3702.AT5G62980.1
AT5G62980	3702.AT5G62980.1
AT1G10520	3702.AT1G10520.1
AT1G10520	
AT2G13105	
AT1G30510	
AT1G30510	
AT1G30510	3702.AT1G30510.2
AT5G22760	3702.AT5G22760.1
AT5G22760	
AT5G22760	
AT5G01820	3702.AT5G01820.1
AT1G80990	
AT5G60090	3702.AT5G60090.1
AT3G45570	3702.AT3G45570.1
AT3G21320	3702.AT3G21320.1
AT5G24460	3702.AT5G24460.1
AT4G18990	3702.AT4G18990.1
AT4G18990	
AT2G29490	3702.AT2G29490.1
AT4G38380	3702.AT4G38380.1
AT4G38380	
AT4G38380	
AT4G38380	3702.AT4G38380.1
AT4G38380	
AT5G55000	
AT5G55000	3702.AT5G55000.2
AT4G01023	
AT4G01023	3702.AT4G01023.1
AT4G01023	
AT4G32535	
AT1G11770	3702.AT1G11770.1
AT1G10220	
AT1G10220	
AT5G55855	
AT5G55855	3702.AT5G55855.1
AT3G62070	
AT3G17590	3702.AT3G17590.2
AT3G17590	
AT3G17590	
AT1G70060	3702.AT1G70060.1
AT1G70060	3702.AT1G70060.1
AT1G76955	
AT3G60270	3702.AT3G60270.1
AT2G48130	3702.AT2G48130.1
AT2G48130	3702.AT2G48130.1
AT2G48130	3702.AT2G48130.1
AT2G48130	3702.AT2G48130.1
AT2G48130	3702.AT2G48130.1
AT2G48130	3702.AT2G48130.1
AT5G58420	3702.AT5G58420.1
AT4G30620	3702.AT4G30620.1
AT4G13360	3702.AT4G13360.1
AT1G22120	
AT2G23230	
AT2G23230	
AT2G26210	3702.AT2G26210.1
AT2G26210	3702.AT2G26210.1
AT2G26210	
AT2G26210	
AT2G26210	3702.AT2G26210.1
AT2G26210	3702.AT2G26210.1
AT2G26210	3702.AT2G26210.1
AT5G24170	
AT5G24170	3702.AT5G24170.1
AT1G17590	3702.AT1G17590.3
AT1G17590	3702.AT1G17590.3
AT1G17590	3702.AT1G17590.3
AT1G17590	3702.AT1G17590.3
AT2G23050	
AT2G23050	3702.AT2G23050.1
AT5G37130	3702.AT5G37130.1
AT1G58235	3702.AT1G58235.1
AT1G58235	3702.AT1G58235.1
AT5G47440	3702.AT5G47440.1
AT2G40850	3702.AT2G40850.1
AT5G08150	3702.AT5G08150.1
AT5G60600	
AT5G60600	
AT5G60600	
AT5G60600	3702.AT5G60600.1
AT5G60600	
AT1G51090	3702.AT1G51090.1
AT2G33370	
AT2G33370	3702.AT3G04400.1
AT2G42920	3702.AT2G42920.1
AT2G42920	3702.AT2G42920.1
AT5G55840	
AT5G55840	
AT5G55840	3702.AT5G55840.1
AT2G19360	3702.AT2G19360.1
AT2G35340	3702.AT2G35340.1
AT2G35340	
AT3G20050	3702.AT3G20050.1
AT5G64180	
AT5G64180	
AT3G20610	3702.AT3G20610.1
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT5G50130	
AT1G70530	
AT1G70530	
AT1G70530	3702.AT1G70530.1
AT4G12850	
AT4G12850	
AT4G12850	
AT4G12850	
AT2G20870	3702.AT2G20870.1
AT5G47610	3702.AT5G47610.1
AT5G67430	
AT5G67430	3702.AT5G67430.1
AT4G14358	3702.AT4G14358.1
AT2G13810	3702.AT2G13810.1
AT1G70560	3702.AT1G70560.1
AT1G32170	3702.AT1G32170.1
AT5G39660	3702.AT5G39660.1
AT5G39660	3702.AT5G39660.1
AT5G39660	3702.AT5G39660.1
AT1G25530	3702.AT1G25530.1
AT5G43950	
AT5G02290	3702.AT5G02290.1
AT5G02290	3702.AT5G02290.1
AT4G27160	3702.AT4G27160.1
AT4G25810	3702.AT4G25810.1
AT1G19550	3702.AT1G19550.1
AT5G50420	3702.AT5G50420.1
AT2G33190	
AT1G61420	
AT1G61420	
AT1G61420	
AT1G61420	
AT1G61420	3702.AT1G61420.1
AT2G13370	3702.AT2G13370.1
AT2G13370	3702.AT2G13370.1
AT2G13370	3702.AT2G13370.1
AT5G59690	3702.AT5G59970.1
AT5G47780	3702.AT5G47780.1
AT1G62490	3702.AT1G62490.1
AT3G58580	3702.AT3G58580.1
AT3G17465	3702.AT3G17465.1
AT4G32120	3702.AT4G32120.1
AT4G21460	3702.AT4G21460.1
AT4G21460	
AT5G01700	
AT5G01700	3702.AT5G01700.2
AT2G47160	3702.AT2G47160.2
AT2G47160	
AT1G80210	
AT1G80210	3702.AT1G80210.1
AT2G17905	
AT5G63225	
AT1G16960	3702.AT1G16960.1
AT1G19120	3702.AT1G19120.1
AT3G09850	3702.AT3G09850.1
AT5G56300	3702.AT5G56300.1
AT2G42840	3702.AT2G42840.1
AT4G27740	3702.AT4G27740.1
AT2G46240	3702.AT2G46240.1
AT5G35732	
AT5G35732	
AT3G25090	
AT3G25090	
AT1G24625	3702.AT1G24625.1
AT2G34540	
AT2G34540	
AT2G47410	3702.AT2G47410.1
AT2G47410	
AT2G47410	
AT2G47410	
AT2G47410	
AT2G47410	
AT5G37660	
AT5G37660	3702.AT5G37660.2
AT4G00005	3702.AT4G00005.1
AT1G07070	3702.AT1G07070.1
AT2G45190	
AT2G45190	3702.AT2G45190.1
AT3G42940	3702.AT3G42940.1
AT1G13200	3702.AT1G13200.1
AT5G30495	3702.AT5G30495.2
AT5G30495	3702.AT5G30495.2
AT1G74410	3702.AT1G74410.1
AT5G57490	3702.AT5G57490.1
AT1G27720	
AT1G27720	
AT1G27720	
AT1G27720	
AT1G27720	3702.AT1G27720.1
AT1G27720	
AT1G27720	
AT1G27720	
AT1G27720	
AT3G20720	3702.AT3G20720.2
AT3G20720	
AT5G22220	3702.AT5G22220.2
AT5G22220	
AT4G31715	
AT1G02620	3702.AT1G02620.1
AT3G04320	
AT3G04320	
AT1G58070	3702.AT1G58070.1
AT5G53440	
AT5G53440	
AT5G06510	3702.AT5G06510.2
AT5G06510	
AT5G06510	3702.AT5G06510.2
AT5G06510	3702.AT5G06510.2
AT5G06510	
AT5G06510	3702.AT5G06510.2
AT5G06510	
AT1G64000	3702.AT1G64000.1
AT2G46880	
AT2G46880	3702.AT2G46880.1
AT4G29890	3702.AT4G29890.1
AT1G68060	3702.AT1G68060.1
AT2G05830	
AT2G05830	
AT2G05830	
AT2G05830	3702.AT2G05830.1
AT1G33930	
AT4G39960	3702.AT4G39960.1
AT4G39960	3702.AT4G39960.1
AT2G27470	3702.AT2G27470.1
AT2G43070	
AT2G43070	3702.AT2G43070.1
AT2G43070	
AT2G43070	
AT2G46375	
AT2G46375	
AT2G46375	
AT2G47550	3702.AT2G47550.1
AT4G05190	3702.AT4G05190.1
AT4G05190	
AT3G14590	
AT3G14590	
AT3G14590	
AT3G14590	3702.AT3G14590.2
AT3G14590	
AT4G20235	
AT4G20235	
AT5G54290	3702.AT5G54290.2
AT5G54290	
AT5G07560	3702.AT5G07560.1
AT1G30230	3702.AT1G30230.2
AT1G30230	
AT3G20880	3702.AT3G20880.1
AT4G19010	3702.AT4G19010.1
AT4G24080	
AT4G24080	3702.AT4G24080.1
AT3G25800	3702.AT3G25800.1
AT3G25800	3702.AT3G25800.1
AT3G25800	
AT1G11593	3702.AT1G11593.1
AT4G31196	3702.AT4G31196.1
AT4G24280	3702.AT4G24280.1
AT1G68370	3702.AT1G68370.1
AT2G05635	3702.AT2G05635.1
AT2G05635	3702.AT2G05635.1
AT1G33340	3702.AT1G33340.1
AT3G06030	3702.AT3G06030.1
AT5G65580	
AT5G46720	3702.AT5G46720.1
AT2G31450	
AT2G31450	3702.AT2G31450.1
AT2G37540	
AT2G37540	
AT3G49840	3702.AT3G49840.1
AT3G49840	
AT5G17167	
AT5G14450	3702.AT5G14450.1
AT5G11270	3702.AT5G11270.1
AT5G03080	3702.AT5G03080.1
AT1G74120	3702.AT1G74120.1
AT5G46270	
AT5G46270	
AT5G46270	
AT5G46270	3702.AT5G46270.1
AT5G46270	3702.AT5G46270.1
AT1G16820	
AT1G16820	
AT1G16820	3702.AT1G16820.1
AT1G16820	
AT1G24210	3702.AT1G24210.1
AT5G22210	
AT5G22210	
AT4G34345	
AT1G67360	3702.AT1G67360.2
AT1G67360	3702.AT1G67360.2
AT4G16957	
AT1G27690	3702.AT1G27690.1
AT1G35625	3702.AT1G35625.1
AT1G60989	3702.AT1G60989.1
AT3G16680	3702.AT3G16680.1
AT5G25320	3702.AT5G25320.1
AT5G25320	
AT5G25320	
AT4G34420	3702.AT4G34420.1
AT2G30430	3702.AT2G30430.1
AT4G35580	
AT4G35580	3702.AT4G35580.2
AT4G35580	
AT5G12850	3702.AT5G12850.1
AT1G02920	3702.AT1G02920.1
AT1G80510	3702.AT1G80510.1
AT1G47220	3702.AT1G47220.1
AT5G26760	
AT5G26760	3702.AT5G26760.2
AT3G26860	3702.AT3G26860.2
AT3G26860	
AT1G27070	3702.AT1G27070.1
AT2G42880	
AT2G42880	3702.AT2G42880.1
AT1G25420	
AT1G25420	
AT1G25420	3702.AT1G25420.1
AT1G25420	
AT1G50460	3702.AT1G50460.1
AT1G50460	
AT1G50460	
AT1G42615	
AT3G63290	
AT3G63290	
AT5G27380	3702.AT5G27380.1
AT1G49480	3702.AT1G49480.1
AT1G49480	3702.AT1G49480.1
AT1G49480	3702.AT1G49480.1
AT3G20070	3702.AT3G20070.1
AT3G20070	
AT3G20070	3702.AT3G20070.1
AT3G20070	3702.AT3G20070.1
AT3G30230	
AT5G43660	
AT5G43660	
AT5G43660	
AT5G43660	
AT5G43660	3702.AT5G43660.1
AT3G51980	3702.AT3G51980.1
AT5G08570	3702.AT5G08570.1
AT5G08570	3702.AT5G08570.1
AT5G08570	3702.AT5G08570.1
AT4G32760	
AT4G32760	3702.AT4G32760.2
AT4G32760	
AT2G43530	3702.AT2G43530.1
AT1G61560	
AT1G61560	
AT1G61560	
AT1G61560	
AT1G61560	3702.AT1G61560.1
AT1G61560	
AT1G61560	
AT1G61560	
AT1G61560	
AT1G61560	
AT2G34360	3702.AT2G34360.1
AT2G34360	
AT5G17980	
AT4G01037	3702.AT4G01037.1
AT1G14240	3702.AT1G14240.2
AT1G14240	3702.AT1G14240.2
AT1G14240	
AT1G14240	3702.AT1G14240.2
AT1G11250	3702.AT1G11250.1
AT3G01310	
AT3G01310	
AT3G01310	3702.AT3G01310.1
AT4G36390	3702.AT4G36390.1
AT3G14362	3702.AT3G14362.1
AT3G55170	3702.AT3G55170.1
AT3G55170	
AT3G55170	
AT3G55170	3702.AT3G55170.1
AT3G55170	3702.AT3G55170.1
AT5G50680	3702.AT5G50680.1
AT5G50680	
AT4G01780	3702.AT4G01780.1
AT4G30510	3702.AT4G30510.1
AT4G30510	
AT4G22495	
AT1G49180	
AT1G49180	3702.AT1G49180.1
AT5G13510	3702.AT5G13510.1
AT5G43110	
AT2G02880	3702.AT2G02880.1
AT2G03010	
AT2G18850	3702.AT2G18850.1
AT2G18850	
AT5G42860	
AT1G07380	3702.AT1G07380.1
AT1G07380	
AT1G35910	3702.AT1G35910.1
AT5G43060	3702.AT5G43060.1
AT5G60010	3702.AT5G60010.1
AT1G76180	3702.AT1G76180.1
AT1G76180	3702.AT1G76180.1
AT1G76800	3702.AT1G76800.1
AT4G04020	3702.AT4G04020.1
AT4G37610	3702.AT4G37610.1
AT3G27430	
AT3G27430	
AT3G27430	3702.AT3G27430.2
AT5G21900	
AT5G21900	3702.AT5G21900.1
AT4G15390	3702.AT4G15390.1
AT4G15390	3702.AT4G15390.1
AT3G23727	3702.AT3G23727.1
AT3G18180	3702.AT3G18180.1
AT1G32440	3702.AT1G32440.1
AT3G53232	3702.AT3G53232.1
AT5G47420	3702.AT5G47420.1
AT2G32310	
AT2G32310	
AT4G18372	3702.AT4G18372.1
AT4G18372	3702.AT4G18372.1
AT4G13150	
AT4G13150	
AT4G13150	
AT4G13150	
AT4G13150	
AT3G04910	
AT3G04910	3702.AT3G04910.1
AT3G04910	
AT1G57570	3702.AT1G57570.1
ATCG01070	3702.ATCG01070.1
AT1G28570	
AT1G28570	
AT1G28570	3702.AT1G28570.1
AT3G61800	3702.AT3G61800.1
AT3G61800	3702.AT3G61800.1
AT1G08710	
AT1G08710	3702.AT1G08710.2
AT3G20370	
AT3G20370	3702.AT3G20370.1
AT3G27400	3702.AT3G27400.1
AT3G27400	
AT1G06020	3702.AT1G06020.1
AT2G17390	3702.AT2G17390.1
AT5G23510	
AT5G23510	
AT5G23510	
AT4G38650	3702.AT4G38650.1
AT1G01040	3702.AT1G01040.2
AT1G01040	
AT4G15740	3702.AT4G15740.1
AT3G19630	3702.AT3G19630.1
AT3G58280	3702.AT3G58280.1
AT4G02830	
AT4G02830	
AT4G02830	
AT3G44485	
AT3G22730	3702.AT3G22730.1
AT5G65613	
AT5G61890	3702.AT5G61890.1
AT1G75590	3702.AT1G75590.1
AT4G29930	
AT4G29930	3702.AT4G29930.3
AT4G29930	
AT4G29930	
AT4G29930	
AT4G29930	3702.AT4G29930.3
AT4G29930	
AT1G12410	3702.AT1G12410.1
AT1G19690	3702.AT1G19690.1
AT2G03680	3702.AT2G03680.2
AT2G03680	3702.AT2G03680.2
AT2G03680	3702.AT2G03680.2
AT4G32820	
AT4G32820	
AT4G32820	3702.AT4G32820.2
AT3G03970	3702.AT3G03970.3
AT3G03970	3702.AT3G03970.3
AT3G03970	3702.AT3G03970.3
AT3G03970	3702.AT3G03970.3
AT3G03970	3702.AT3G03970.3
AT3G03970	3702.AT3G03970.3
AT5G40600	3702.AT5G40600.1
AT5G40600	
AT5G40600	
AT5G40600	
AT5G18190	3702.AT5G18190.1
AT5G18190	3702.AT5G18190.1
AT3G62380	
AT4G39810	3702.AT4G39810.1
AT3G52940	3702.AT3G52940.1
AT3G52940	
AT5G13700	3702.AT5G13700.1
AT4G15690	3702.AT4G15690.1
AT2G48110	3702.AT2G48110.1
AT5G19730	3702.AT5G19730.1
AT2G07190	
AT5G59790	3702.AT5G59790.1
AT5G59790	
AT3G53500	3702.AT3G53500.2
AT3G53500	
AT3G53500	
AT4G15720	
AT1G48770	
AT1G48770	
AT1G48770	
AT1G78995	3702.AT1G78995.1
AT5G26990	3702.AT5G26990.1
AT1G68940	
AT1G68940	
AT1G68940	
AT2G20585	
AT2G20585	
AT2G20585	
AT2G20585	
AT2G20585	3702.AT2G20585.1
AT2G20585	3702.AT2G20585.1
AT2G20585	
AT2G42580	3702.AT2G42580.1
AT3G06868	3702.AT3G06868.1
AT5G18120	
AT5G18120	
AT5G18120	3702.AT5G18120.1
AT1G77122	3702.AT1G77122.1
AT5G42955	
AT4G37300	3702.AT4G37300.1
AT5G13960	
AT5G13960	3702.AT5G13960.1
AT3G25860	3702.AT3G25860.1
AT5G34780	3702.AT5G34780.1
AT4G26750	3702.AT4G26750.1
AT1G56120	
AT1G56120	3702.AT1G56120.1
AT1G56120	
AT4G38540	3702.AT4G38540.1
AT5G02920	
AT4G24980	
AT1G76960	
AT2G18390	3702.AT2G18390.1
AT4G04920	
AT4G04920	
AT4G04920	3702.AT4G04920.1
AT3G53760	
AT3G53760	3702.AT3G53760.1
AT3G53760	
AT3G60090	3702.AT3G60090.1
AT5G08120	
AT5G08120	3702.AT5G08120.1
AT2G37750	3702.AT2G37750.1
AT3G05330	3702.AT3G05330.1
AT5G46520	
AT5G46520	3702.AT5G46520.1
AT5G43230	
AT1G79880	
AT1G79880	3702.AT1G79880.1
AT1G79880	
AT5G59090	
AT5G59090	3702.AT5G59090.1
AT5G59090	
AT3G26510	
AT3G26510	3702.AT3G26510.5
AT3G26510	
AT3G26510	
AT3G26510	
AT3G26510	
AT3G26510	
AT4G12600	
AT4G12600	3702.AT4G12600.2
AT5G07970	3702.AT5G07970.1
AT5G07970	3702.AT5G07970.1
AT5G07970	3702.AT5G07970.1
AT5G02840	3702.AT5G02840.1
AT5G02840	
AT5G02840	
AT5G02840	
AT5G02840	3702.AT5G02840.1
AT5G19420	3702.AT5G19420.2
AT5G19420	
AT5G19420	
AT4G31900	3702.AT4G31900.1
AT4G31900	
AT4G31900	
AT5G64550	
AT1G69640	3702.AT1G69640.1
AT3G58650	3702.AT3G58650.1
AT1G53708	
AT4G31610	
AT4G31610	3702.AT4G31610.1
AT1G26810	3702.AT1G26810.1
AT1G26810	3702.AT1G26810.1
AT4G17243	
AT3G63095	
AT5G36230	3702.AT5G36230.1
AT5G36230	
AT4G15053	
AT1G02120	
AT1G02120	
AT1G02120	3702.AT1G02120.1
AT3G01326	3702.AT3G01326.1
AT2G23220	3702.AT2G23220.1
AT3G11460	3702.AT3G11460.1
AT1G07620	
AT1G07620	
AT1G07620	
AT1G07620	
AT1G17430	
AT1G78240	3702.AT1G78240.1
AT1G78240	3702.AT1G78240.1
AT1G10140	3702.AT1G10140.1
AT1G43800	3702.AT1G43800.1
AT3G19860	
AT3G19860	3702.AT3G19860.2
AT3G19860	
AT5G04360	3702.AT5G04360.1
AT5G04360	3702.AT5G04360.1
AT5G18600	3702.AT5G18600.1
AT5G11710	3702.AT5G11710.1
AT5G11710	3702.AT5G11710.1
AT5G11710	3702.AT5G11710.1
AT2G35190	3702.AT2G35190.1
AT3G24560	3702.AT3G24560.2
AT3G24560	
AT3G24560	
AT5G43340	3702.AT5G43340.1
AT3G16380	3702.AT3G16380.1
AT5G49480	3702.AT5G49480.1
AT2G47830	
AT2G47830	3702.AT2G47830.1
AT5G67550	3702.AT5G67550.1
AT3G16610	
AT4G29840	3702.AT4G29840.1
AT4G04940	
AT4G04940	3702.AT4G04940.1
AT2G41100	
AT2G41100	
AT2G41100	
AT2G41100	3702.AT2G41100.4
AT2G41100	3702.AT2G41100.4
AT2G41100	
AT2G41100	
AT1G60950	3702.AT1G60950.1
AT2G41200	
AT3G28380	3702.AT3G28380.1
AT2G31750	3702.AT2G31750.1
AT2G31750	
AT3G20160	
AT3G20160	3702.AT3G20160.1
AT5G01075	
AT1G11750	3702.AT1G11750.2
AT1G11750	
AT1G05920	
AT4G03153	3702.AT4G03153.1
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	3702.AT5G20450.1
AT5G20450	
AT5G20450	
AT5G20450	
AT5G20450	
AT3G20770	3702.AT3G20770.1
AT5G05450	3702.AT5G05450.1
AT5G56800	
AT5G43211	3702.AT5G43211.1
AT5G64770	3702.AT5G64770.1
AT3G17620	
AT1G56423	
AT1G56423	
AT5G54310	3702.AT5G54310.1
AT2G14775	
AT3G03360	
AT5G36320	3702.AT5G36320.1
AT5G04330	3702.AT5G04330.1
AT1G53160	3702.AT1G53160.2
AT1G53160	3702.AT1G53160.2
AT1G53160	
AT1G64530	
AT1G64530	3702.AT1G64530.1
AT1G69890	3702.AT1G69890.1
AT5G40645	
AT2G05250	
AT4G12710	3702.AT4G12710.1
AT5G45430	
AT5G45430	3702.AT5G45430.1
AT3G58730	3702.AT3G58730.1
AT3G28193	
AT5G02370	
AT2G45040	3702.AT2G45040.1
AT4G15093	3702.AT4G15093.1
AT1G16880	
AT1G16880	3702.AT1G16880.1
AT5G50562	
AT5G08090	
AT3G20210	3702.AT3G20210.2
AT5G37600	3702.AT5G37600.1
AT5G02820	3702.AT5G02820.1
AT5G46860	3702.AT5G46860.1
AT5G24970	
AT5G24970	3702.AT5G24970.2
AT5G24970	
AT1G29510	3702.AT1G29510.1
AT1G50010	3702.AT1G50010.1
AT3G14760	
AT1G13485	3702.AT1G13485.1
AT2G01440	3702.AT2G01440.1
AT2G18010	3702.AT2G18010.1
AT1G16945	
AT2G07707	3702.ATMG00480.1
AT3G56080	3702.AT3G56080.1
AT3G56080	
AT1G20150	3702.AT1G20150.1
AT5G64290	3702.AT5G64290.1
AT1G53850	3702.AT1G53850.1
AT1G53850	3702.AT1G53850.1
AT3G45230	3702.AT3G45230.1
AT4G08620	3702.AT4G08620.1
AT5G37055	3702.AT5G37055.1
AT2G45270	3702.AT2G45270.1
AT5G49110	
AT5G49110	
AT5G49110	
AT5G49110	3702.AT5G49110.2
AT4G26483	3702.AT4G26483.1
AT4G11485	
AT3G53342	3702.AT3G53342.1
AT5G47435	3702.AT5G47435.2
AT5G47435	3702.AT5G47435.2
AT4G00525	
AT5G49555	3702.AT5G49555.1
AT5G67210	3702.AT5G67210.1
AT1G53070	3702.AT1G53070.1
AT2G02500	3702.AT2G02500.1
AT2G02500	3702.AT2G02500.1
AT4G30970	3702.AT4G30970.1
AT3G28900	3702.AT3G28900.1
AT5G15780	3702.AT5G15780.1
AT3G55690	
AT4G08485	3702.AT4G08485.1
AT1G54110	3702.AT1G54110.1
AT1G54110	
AT1G54110	
AT3G22980	3702.AT3G22980.1
AT3G22980	3702.AT3G22980.1
AT3G22980	3702.AT3G22980.1
AT1G11920	3702.AT1G11920.1
AT1G54850	3702.AT1G54850.1
AT2G20720	
AT1G10660	3702.AT1G10660.2
AT1G10660	3702.AT1G10660.2
AT1G10660	3702.AT1G10660.2
AT1G10660	3702.AT1G10660.2
AT3G01319	
AT5G07550	3702.AT5G07550.1
AT5G07550	
AT5G07550	
AT1G29060	
AT1G29060	3702.AT1G29060.1
AT2G40610	3702.AT2G40610.1
AT3G14610	3702.AT3G14610.1
ATCG00690	3702.ATCG00690.1
AT4G27480	
AT4G27480	
AT4G27480	
AT2G20050	
AT2G20050	3702.AT2G20050.1
AT5G27390	
AT5G27390	
AT5G27390	
AT5G27390	3702.AT5G27390.1
AT5G08190	3702.AT5G08190.1
AT5G08190	
AT4G16770	3702.AT4G16770.1
AT1G68890	3702.AT1G68890.1
AT1G68890	
AT2G34238	
AT3G10060	3702.AT3G10060.1
AT1G26270	3702.AT1G26270.1
AT2G05720	3702.AT2G05720.1
AT3G49020	
AT4G10280	
AT1G14205	3702.AT1G14205.1
AT1G73240	
AT2G17975	
AT2G17975	3702.AT2G17975.1
AT5G59590	3702.AT5G59590.1
AT5G24350	3702.AT5G24350.2
AT5G24350	
AT5G24350	3702.AT5G24350.2
AT1G72220	3702.AT1G72220.1
AT3G12600	
AT3G12600	3702.AT3G12600.1
AT1G47270	
AT1G47270	
AT1G47270	3702.AT1G47270.1
AT5G06080	3702.AT5G06080.1
AT5G35700	3702.AT5G35700.1
AT3G26740	3702.AT3G26740.1
AT3G21270	3702.AT3G21270.1
AT2G37870	3702.AT2G37870.1
AT4G17020	
AT4G17020	
AT4G17020	3702.AT4G17020.3
AT4G02410	3702.AT4G02410.1
AT4G13490	
AT5G06370	3702.AT5G06370.1
AT4G26250	3702.AT4G26250.1
AT2G45380	
AT2G45380	
AT2G45380	3702.AT2G45380.1
AT2G45380	
AT3G50890	3702.AT3G50890.1
AT1G49140	3702.AT1G49140.1
AT1G49140	3702.AT1G49140.1
AT3G20100	3702.AT3G20100.1
AT3G12940	
AT3G12940	
AT3G12940	
AT5G36480	3702.AT5G36480.1
AT2G20597	
AT4G15735	3702.AT4G15735.1
AT5G04760	3702.AT5G04760.1
AT1G17490	
AT1G51370	
AT1G51370	
AT1G51370	
AT1G73390	3702.AT1G73390.3
AT1G73390	3702.AT1G73390.3
AT1G73390	3702.AT1G73390.3
AT1G73390	
AT1G73390	3702.AT1G73390.3
AT1G73390	3702.AT1G73390.3
AT1G73390	3702.AT1G73390.3
AT2G23560	3702.AT2G23560.1
