#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADL6	AT1G21630	3702.AT1G10290.1	3702.AT1G21630.2	0	0	0	0	0.215	0.534	0	0.371	0.750
ADL6	GAMMA-ADR	3702.AT1G10290.1	3702.AT1G23900.2	0	0	0	0	0.140	0.678	0	0.644	0.893
ADS4	CYP51G1	3702.AT1G06350.1	3702.AT1G11680.1	0	0	0	0	0.092	0.048	0	0.423	0.457
ADT1	PKT4	3702.AT1G11790.1	3702.AT1G04710.1	0	0	0	0	0	0	0	0.551	0.551
ADT1	PAI1	3702.AT1G11790.1	3702.AT1G07780.3	0.187	0	0	0	0.133	0	0	0.340	0.494
ADT1	PSP	3702.AT1G11790.1	3702.AT1G18640.2	0.190	0	0	0	0.086	0	0	0.268	0.410
ADT1	PGDH	3702.AT1G11790.1	3702.AT1G17745.2	0.182	0	0	0	0	0	0	0.482	0.558
ADT1	AT1G15710	3702.AT1G11790.1	3702.AT1G15710.1	0.190	0.118	0	0	0.056	0	0.650	0.559	0.877
ADT6	PAI1	3702.AT1G08250.1	3702.AT1G07780.3	0.187	0	0	0	0	0	0	0.336	0.437
ADT6	AT1G15710	3702.AT1G08250.1	3702.AT1G15710.1	0.190	0.107	0	0	0.056	0	0.650	0.498	0.858
AFB3	DCL1	3702.AT1G12820.1	3702.AT1G01040.2	0	0	0	0	0	0.048	0	0.530	0.533
AFB3	AT1G01640	3702.AT1G12820.1	3702.AT1G01640.1	0	0	0	0	0.045	0	0.540	0	0.541
AFB3	CUL2	3702.AT1G12820.1	3702.AT1G02980.1	0	0	0	0	0.083	0.165	0.720	0.072	0.774
AFB3	SHY2	3702.AT1G12820.1	3702.AT1G04240.1	0	0	0	0	0	0	0	0.461	0.461
AFB3	AXR3	3702.AT1G12820.1	3702.AT1G04250.1	0	0	0	0	0	0	0	0.463	0.463
AFB3	IAA12	3702.AT1G12820.1	3702.AT1G04550.2	0	0	0	0	0	0.564	0	0.392	0.723
AFB3	AXR1	3702.AT1G12820.1	3702.AT1G05180.1	0	0	0	0	0	0	0	0.521	0.521
AFB3	BT3	3702.AT1G12820.1	3702.AT1G05690.1	0	0	0	0	0	0.042	0.540	0	0.540
AFB3	SKIP16	3702.AT1G12820.1	3702.AT1G06110.1	0	0	0	0	0	0	0.720	0.072	0.729
AFB3	NRT2:1	3702.AT1G12820.1	3702.AT1G08090.1	0	0	0	0	0	0	0	0.523	0.523
AFB3	NRT2.2	3702.AT1G12820.1	3702.AT1G08100.1	0	0	0	0	0	0	0	0.416	0.416
AFB3	NRT1.1	3702.AT1G12820.1	3702.AT1G12110.1	0	0	0	0	0.111	0	0	0.577	0.607
AFB3	AT1G12760	3702.AT1G12820.1	3702.AT1G12760.1	0	0	0	0	0	0.046	0	0.561	0.563
AFB3	AT1G12790	3702.AT1G12820.1	3702.AT1G12790.1	0	0	0	0	0	0	0	0.450	0.450
AFB3	AT1G12800	3702.AT1G12820.1	3702.AT1G12800.1	0	0	0	0	0	0	0	0.553	0.553
AFB3	MP	3702.AT1G12820.1	3702.AT1G19850.1	0	0	0	0	0	0	0	0.410	0.410
AFB3	AT1G13040	3702.AT1G12820.1	3702.AT1G13040.1	0	0	0	0	0	0	0	0.423	0.423
AFB3	AT1G13030	3702.AT1G12820.1	3702.AT1G13030.1	0	0	0	0	0	0	0	0.444	0.444
AFB3	YUC11	3702.AT1G12820.1	3702.AT1G21430.1	0	0	0	0	0	0	0	0.479	0.479
AFB3	PIN7	3702.AT1G12820.1	3702.AT1G23080.1	0	0	0	0	0	0	0	0.530	0.530
AFB3	AT1G15670	3702.AT1G12820.1	3702.AT1G15670.1	0	0	0	0	0	0	0.540	0	0.540
AFB3	AT1G21780	3702.AT1G12820.1	3702.AT1G21780.2	0	0	0	0	0.045	0	0.540	0	0.541
AFB3	ARF19	3702.AT1G12820.1	3702.AT1G19220.1	0	0	0	0	0	0	0	0.618	0.618
AFB3	SKP2A	3702.AT1G12820.1	3702.AT1G21410.1	0	0	0	0	0	0	0.720	0.158	0.754
AFB3	SK4	3702.AT1G12820.1	3702.AT1G20140.1	0	0	0	0	0	0.257	0.720	0.071	0.789
AFP2	PLL5	3702.AT1G13740.1	3702.AT1G07630.1	0	0	0	0	0	0	0	0.529	0.529
AFP2	JAZ1	3702.AT1G13740.1	3702.AT1G19180.1	0	0	0	0	0	0	0	0.457	0.457
AFP2	PDF1A	3702.AT1G13740.1	3702.AT1G15390.1	0	0	0	0	0	0	0	0.464	0.463
AFP2	TPL	3702.AT1G13740.1	3702.AT1G15750.3	0	0	0	0	0	0.483	0	0	0.483
AFP2	AT1G16570	3702.AT1G13740.1	3702.AT1G16570.2	0	0	0	0	0	0	0	0.500	0.499
AGD4	AT1G07520	3702.AT1G10870.1	3702.AT1G07520.1	0	0	0	0	0	0	0	0.417	0.416
AGD4	SCL14	3702.AT1G10870.1	3702.AT1G07530.1	0	0	0	0	0	0	0	0.417	0.416
AGD4	AT1G13030	3702.AT1G10870.1	3702.AT1G13030.1	0	0	0	0	0	0	0	0.769	0.769
AGL104	AT1G01310	3702.AT1G22130.1	3702.AT1G01310.1	0	0	0	0	0	0	0	0.693	0.693
AGL104	AT1G04880	3702.AT1G22130.1	3702.AT1G04880.1	0	0	0	0	0.048	0.655	0	0	0.657
AGL104	AGL65	3702.AT1G22130.1	3702.AT1G18750.1	0	0	0	0.703	0	0.279	0	0.968	0.485
AGL104	AT1G19500	3702.AT1G22130.1	3702.AT1G19500.1	0	0	0	0	0	0	0	0.461	0.461
AGL28	AT1G12180	3702.AT1G01530.1	3702.AT1G12180.1	0	0	0	0	0	0	0	0.433	0.433
AGL28	MEA	3702.AT1G01530.1	3702.AT1G02580.1	0	0	0	0	0	0.044	0	0.526	0.527
AGL28	AT1G11810	3702.AT1G01530.1	3702.AT1G11810.1	0	0	0	0	0	0	0	0.642	0.642
AGL28	AT1G20730	3702.AT1G01530.1	3702.AT1G20730.1	0	0	0	0	0	0	0	0.699	0.699
AGL65	AT1G01310	3702.AT1G18750.1	3702.AT1G01310.1	0	0	0	0	0	0	0	0.666	0.666
AGL65	AT1G19500	3702.AT1G18750.1	3702.AT1G19500.1	0	0	0	0	0	0	0	0.450	0.450
AGL87	AT1G06070	3702.AT1G22590.2	3702.AT1G06070.1	0	0	0	0	0	0	0	0.439	0.439
AGL87	bZIP52	3702.AT1G22590.2	3702.AT1G06850.1	0	0	0	0	0	0	0	0.430	0.430
AGL87	INO	3702.AT1G22590.2	3702.AT1G23420.1	0	0	0	0	0	0	0	0.460	0.459
AHA10	PPa1	3702.AT1G17260.1	3702.AT1G01050.1	0	0	0	0	0.048	0	0.650	0.071	0.663
AHA10	XBCP3	3702.AT1G17260.1	3702.AT1G09850.1	0	0	0	0	0	0	0	0.439	0.439
AHA10	AVP1	3702.AT1G17260.1	3702.AT1G15690.1	0	0	0	0	0.045	0	0.650	0.392	0.779
AHA10	VHP2;2	3702.AT1G17260.1	3702.AT1G16780.1	0	0	0	0	0.045	0	0.650	0	0.651
AHA10	AT1G16820	3702.AT1G17260.1	3702.AT1G16820.1	0.054	0	0	0	0	0.158	0	0.338	0.426
AHA10	AT1G17230	3702.AT1G17260.1	3702.AT1G17230.1	0	0	0	0	0.048	0.048	0	0.696	0.700
AHA10	RLP2	3702.AT1G17260.1	3702.AT1G17240.1	0	0	0	0	0.048	0.048	0	0.450	0.457
AHA10	RLP3	3702.AT1G17260.1	3702.AT1G17250.1	0	0	0	0	0.048	0.048	0	0.449	0.457
AHA10	PATL2	3702.AT1G17260.1	3702.AT1G22530.1	0	0	0	0	0	0.047	0	0.431	0.434
AHA10	DPMS1	3702.AT1G17260.1	3702.AT1G20575.1	0	0	0	0	0	0.047	0	0.450	0.453
AHA10	PHT1;8	3702.AT1G17260.1	3702.AT1G20860.1	0	0	0	0	0	0.050	0	0.451	0.456
AHA10	AT1G19650	3702.AT1G17260.1	3702.AT1G19650.1	0	0	0	0	0	0.047	0	0.469	0.472
AHP5	IAA10	3702.AT1G03430.1	3702.AT1G04100.1	0	0	0	0	0	0	0	0.400	0.400
AHP5	MKK7	3702.AT1G03430.1	3702.AT1G18350.1	0	0	0	0	0	0.261	0	0.236	0.411
AHP5	PUP14	3702.AT1G03430.1	3702.AT1G19770.1	0	0	0	0	0	0	0	0.430	0.430
AHP5	ERS2	3702.AT1G03430.1	3702.AT1G04310.1	0	0	0	0	0	0.266	0	0.272	0.443
AHP5	WAKL1	3702.AT1G03430.1	3702.AT1G16120.1	0	0	0	0	0	0.048	0	0.568	0.571
AHP5	ARR7	3702.AT1G03430.1	3702.AT1G19050.1	0	0	0	0	0	0.223	0	0.564	0.647
AHP5	ARR4	3702.AT1G03430.1	3702.AT1G10470.1	0	0	0	0	0	0.260	0	0.623	0.709
AIP3	RRP4	3702.AT1G08780.1	3702.AT1G03360.1	0.190	0	0	0	0.081	0	0	0.462	0.564
AIP3	AT1G03760	3702.AT1G08780.1	3702.AT1G03760.1	0	0	0	0	0.058	0.068	0	0.847	0.854
AIP3	PRP39	3702.AT1G08780.1	3702.AT1G04080.3	0	0	0	0	0.045	0	0	0.473	0.475
AIP3	AT1G04945	3702.AT1G08780.1	3702.AT1G04945.3	0	0	0	0	0	0	0	0.550	0.550
AIP3	AT1G06560	3702.AT1G08780.1	3702.AT1G06560.1	0	0	0	0	0	0	0	0.567	0.567
AIP3	At1g13690	3702.AT1G08780.1	3702.AT1G13690.1	0	0	0	0	0.111	0	0	0.372	0.418
AIP3	BIP3	3702.AT1G08780.1	3702.AT1G09080.1	0	0	0	0	0	0	0	0.583	0.583
AIP3	AT1G20370	3702.AT1G08780.1	3702.AT1G20370.1	0	0	0	0	0.044	0.142	0	0.560	0.607
AIP3	AT1G18660	3702.AT1G08780.1	3702.AT1G18660.4	0	0	0	0	0.081	0.594	0	0	0.610
AIP3	AT1G15480	3702.AT1G08780.1	3702.AT1G15480.1	0	0	0	0	0	0	0	0.615	0.615
AIP3	NFD5	3702.AT1G08780.1	3702.AT1G19520.1	0	0	0	0	0	0	0	0.615	0.615
AIP3	AT1G20220	3702.AT1G08780.1	3702.AT1G20220.1	0	0	0	0	0.051	0	0	0.625	0.628
AIP3	AT1G20580	3702.AT1G08780.1	3702.AT1G20580.1	0	0	0	0	0.273	0	0	0.566	0.671
AIP3	AT1G19740	3702.AT1G08780.1	3702.AT1G19740.1	0	0	0	0	0	0.594	0	0.272	0.691
AIP3	AT1G09150	3702.AT1G08780.1	3702.AT1G09150.1	0	0	0	0	0.896	0	0	0	0.896
AIP3	RUB3	3702.AT1G08780.1	3702.AT1G11980.1	0	0	0	0	0.899	0	0	0	0.899
AIP3	AT1G11970	3702.AT1G08780.1	3702.AT1G11970.1	0	0	0	0	0.899	0	0	0	0.899
AIP3	PRC3	3702.AT1G08780.1	3702.AT1G16470.2	0	0	0	0	0.900	0	0	0	0.900
AIP3	PBC1	3702.AT1G08780.1	3702.AT1G21720.1	0.172	0	0	0	0.905	0.048	0	0.046	0.919
AL7	RING1B	3702.AT1G14510.1	3702.AT1G03770.2	0	0	0	0	0	0.087	0	0.525	0.547
AL7	CRU2	3702.AT1G14510.1	3702.AT1G03880.1	0	0	0	0	0	0	0	0.563	0.563
AL7	AT1G04140	3702.AT1G14510.1	3702.AT1G04140.2	0	0	0	0	0.042	0.309	0	0.194	0.419
AL7	ATX2	3702.AT1G14510.1	3702.AT1G05830.1	0	0	0	0	0.174	0.474	0	0.231	0.636
AL7	AT1G05835	3702.AT1G14510.1	3702.AT1G05835.1	0	0	0	0	0.174	0.474	0	0.231	0.636
AL7	CDC5	3702.AT1G14510.1	3702.AT1G09770.1	0	0	0	0	0.093	0.667	0	0.046	0.686
AL7	TPL	3702.AT1G14510.1	3702.AT1G15750.3	0	0	0	0	0.042	0.309	0	0.194	0.419
AL7	WAK5	3702.AT1G14510.1	3702.AT1G21230.1	0	0	0	0	0	0.065	0	0.450	0.463
ALB1	AT1G01080	3702.AT1G08520.1	3702.AT1G01080.2	0	0	0	0	0.465	0	0	0.106	0.501
ALB1	AT1G01970	3702.AT1G08520.1	3702.AT1G01970.1	0	0	0	0	0.200	0	0	0.419	0.515
ALB1	AT1G02150	3702.AT1G08520.1	3702.AT1G02150.1	0	0	0	0	0.928	0	0	0.106	0.933
ALB1	PSAD-2	3702.AT1G08520.1	3702.AT1G03130.1	0	0	0	0	0.356	0	0	0.148	0.427
ALB1	LIN2	3702.AT1G08520.1	3702.AT1G03475.1	0	0	0	0	0.399	0	0	0.902	0.939
ALB1	PSB27	3702.AT1G08520.1	3702.AT1G03600.1	0	0	0	0	0.414	0	0	0.270	0.554
ALB1	PORC	3702.AT1G08520.1	3702.AT1G03630.1	0	0	0	0	0.478	0	0	0.767	0.873
ALB1	AT1G04420	3702.AT1G08520.1	3702.AT1G04420.1	0	0	0	0	0.423	0	0	0	0.423
ALB1	HCAR	3702.AT1G08520.1	3702.AT1G04620.1	0.190	0	0.211	0	0.111	0	0	0.704	0.809
ALB1	AT1G05140	3702.AT1G08520.1	3702.AT1G05140.1	0	0	0	0	0.245	0	0	0.419	0.542
ALB1	emb2394	3702.AT1G08520.1	3702.AT1G05190.1	0	0	0	0	0.649	0	0	0	0.649
ALB1	PDE247	3702.AT1G08520.1	3702.AT1G05750.1	0	0	0	0	0	0	0	0.416	0.416
ALB1	PSBP-1	3702.AT1G08520.1	3702.AT1G06680.1	0	0	0	0	0.403	0	0	0.106	0.443
ALB1	CRTISO	3702.AT1G08520.1	3702.AT1G06820.1	0.190	0	0	0	0.166	0	0	0.337	0.513
ALB1	RPL4	3702.AT1G08520.1	3702.AT1G07320.1	0	0	0	0	0.950	0	0	0.270	0.962
ALB1	AT1G07700	3702.AT1G08520.1	3702.AT1G07700.3	0	0	0	0	0.079	0	0	0.543	0.561
ALB1	PRIN2	3702.AT1G08520.1	3702.AT1G10522.2	0	0	0	0	0.193	0	0	0.320	0.427
ALB1	Lhca6	3702.AT1G08520.1	3702.AT1G19150.1	0	0	0	0	0.432	0	0	0	0.432
ALB1	PnsB4	3702.AT1G08520.1	3702.AT1G18730.1	0	0	0	0	0.445	0	0	0	0.445
ALB1	NPQ1	3702.AT1G08520.1	3702.AT1G08550.1	0	0	0	0	0.372	0	0	0.155	0.446
ALB1	AT1G21500	3702.AT1G08520.1	3702.AT1G21500.1	0	0	0	0	0.462	0	0	0	0.462
ALB1	PnsB1	3702.AT1G08520.1	3702.AT1G15980.1	0	0	0	0	0.460	0	0	0.080	0.482
ALB1	AT1G19740	3702.AT1G08520.1	3702.AT1G19740.1	0	0	0	0	0.155	0	0	0.419	0.488
ALB1	AT1G12250	3702.AT1G08520.1	3702.AT1G12250.1	0	0	0	0	0.286	0	0	0.316	0.491
ALB1	AT1G15730	3702.AT1G08520.1	3702.AT1G15730.1	0.190	0	0	0	0.400	0	0	0	0.493
ALB1	GAPA-2	3702.AT1G08520.1	3702.AT1G12900.1	0	0	0	0	0.441	0	0	0.231	0.552
ALB1	CRB	3702.AT1G08520.1	3702.AT1G09340.1	0	0	0	0	0.448	0	0	0.232	0.558
ALB1	AT1G18170	3702.AT1G08520.1	3702.AT1G18170.1	0	0	0	0	0.318	0	0	0.391	0.567
ALB1	FUG1	3702.AT1G08520.1	3702.AT1G17220.1	0	0	0	0	0.594	0	0	0.060	0.602
ALB1	DRT112	3702.AT1G08520.1	3702.AT1G20340.1	0	0	0	0	0.345	0	0	0.456	0.628
ALB1	SIG2	3702.AT1G08520.1	3702.AT1G08540.1	0	0	0	0	0.509	0	0	0.279	0.631
ALB1	emb2004	3702.AT1G08520.1	3702.AT1G10510.1	0	0	0	0	0.198	0	0	0.579	0.647
ALB1	LHCB6	3702.AT1G08520.1	3702.AT1G15820.1	0	0	0	0	0.339	0	0	0.541	0.683
ALB1	AT1G12800	3702.AT1G08520.1	3702.AT1G12800.1	0	0	0	0	0.684	0	0	0.068	0.693
ALB1	HEMA2	3702.AT1G08520.1	3702.AT1G09940.1	0	0	0	0	0.081	0	0	0.735	0.746
ALB1	AT1G14270	3702.AT1G08520.1	3702.AT1G14270.1	0	0	0	0	0.849	0	0	0	0.849
ALB1	LSMT-L	3702.AT1G08520.1	3702.AT1G14030.1	0	0	0	0	0.895	0	0	0	0.895
ALB1	AT1G22700	3702.AT1G08520.1	3702.AT1G22700.1	0	0	0	0	0.930	0	0	0	0.930
ALDH2B7	YUC9	3702.AT1G23800.1	3702.AT1G04180.1	0	0	0	0	0	0	0.650	0.054	0.654
ALDH2B7	AT1G04190	3702.AT1G23800.1	3702.AT1G04190.1	0	0	0	0	0.097	0.176	0	0.564	0.647
ALDH2B7	c-NAD-MDH1	3702.AT1G23800.1	3702.AT1G04410.1	0.059	0	0	0	0.044	0.093	0	0.553	0.587
ALDH2B7	YUC3	3702.AT1G23800.1	3702.AT1G04610.1	0	0	0	0	0	0	0.650	0.054	0.654
ALDH2B7	AMI1	3702.AT1G23800.1	3702.AT1G08980.1	0.066	0	0	0	0.059	0	0.650	0.075	0.677
ALDH2B7	AT1G09640	3702.AT1G23800.1	3702.AT1G09640.1	0	0	0	0	0.049	0.045	0	0.507	0.513
ALDH2B7	XBCP3	3702.AT1G23800.1	3702.AT1G09850.1	0	0	0	0	0.052	0	0	0.559	0.564
ALDH2B7	AT1G11860	3702.AT1G23800.1	3702.AT1G11860.3	0	0	0	0	0.045	0	0	0.401	0.403
ALDH2B7	AT1G12230	3702.AT1G23800.1	3702.AT1G12230.2	0.180	0	0	0	0.091	0	0	0.371	0.490
ALDH2B7	UVR2	3702.AT1G23800.1	3702.AT1G12370.2	0	0	0	0	0	0	0	0.457	0.457
ALDH2B7	GAPA-2	3702.AT1G23800.1	3702.AT1G12900.1	0.073	0	0	0	0.043	0.102	0	0.343	0.406
ALDH2B7	AT1G14820	3702.AT1G23800.1	3702.AT1G14820.3	0	0	0	0	0	0	0	0.531	0.531
ALDH2B7	GAPCP-2	3702.AT1G23800.1	3702.AT1G16300.1	0.073	0	0	0	0.043	0.102	0	0.563	0.605
ALDH2B7	AT1G18270	3702.AT1G23800.1	3702.AT1G18270.3	0.190	0	0	0	0.059	0.082	0	0.503	0.605
ALDH2B7	F5M15.5	3702.AT1G23800.1	3702.AT1G20620.1	0	0	0	0	0.092	0.157	0	0.383	0.487
ALDH2B7	CAT1	3702.AT1G23800.1	3702.AT1G20630.1	0	0	0	0	0.092	0.157	0	0.372	0.477
ALDH2B7	YUC11	3702.AT1G23800.1	3702.AT1G21430.1	0	0	0	0	0	0	0.650	0.054	0.654
ALDH2B7	AT1G22430	3702.AT1G23800.1	3702.AT1G22430.1	0.072	0	0	0	0.048	0.115	0.650	0.232	0.751
ALDH2B7	AT1G22440	3702.AT1G23800.1	3702.AT1G22440.1	0.072	0	0	0	0.048	0.115	0.650	0.232	0.751
ALG12	ARV1	3702.AT1G02145.3	3702.AT1G01020.1	0	0	0	0	0	0	0	0.660	0.660
ALG12	RA-5	3702.AT1G02145.3	3702.AT1G02130.1	0	0	0	0	0	0	0	0.581	0.581
ALG12	AT1G02410	3702.AT1G02145.3	3702.AT1G02410.1	0	0	0	0	0	0	0	0.464	0.463
ALG12	AT1G08110	3702.AT1G02145.3	3702.AT1G08110.4	0	0	0	0	0	0	0	0.477	0.477
ALG12	EBS5	3702.AT1G02145.3	3702.AT1G18260.1	0	0	0	0	0	0	0	0.490	0.490
ALG12	CRT3	3702.AT1G02145.3	3702.AT1G08450.1	0	0	0	0	0	0	0	0.546	0.546
ALG12	AT1G11560	3702.AT1G02145.3	3702.AT1G11560.1	0	0	0	0	0.044	0.106	0	0.559	0.590
ALG12	AT1G09150	3702.AT1G02145.3	3702.AT1G09150.1	0	0	0	0	0	0	0	0.651	0.651
ALG12	LEW1	3702.AT1G02145.3	3702.AT1G11755.1	0	0	0	0	0	0.078	0	0.654	0.668
ALG12	AT1G16040	3702.AT1G02145.3	3702.AT1G16040.1	0	0	0	0	0.045	0	0	0.688	0.689
ALG12	AT1G11880	3702.AT1G02145.3	3702.AT1G11880.1	0	0	0	0	0.045	0	0	0.722	0.723
ALG12	DPMS1	3702.AT1G02145.3	3702.AT1G20575.1	0	0	0	0	0	0.380	0	0.712	0.813
ALG12	AT1G16570	3702.AT1G02145.3	3702.AT1G16570.2	0	0	0	0	0.056	0	0	0.820	0.822
ALG12	EBS3	3702.AT1G02145.3	3702.AT1G16900.1	0	0	0	0.554	0.081	0.817	0.900	0.992	0.989
ALMT1	OZS1	3702.AT1G08430.1	3702.AT1G12480.1	0	0	0	0	0	0	0	0.432	0.432
ALMT1	WAK3	3702.AT1G08430.1	3702.AT1G21240.1	0	0	0	0	0	0.187	0	0.342	0.442
ALMT1	LPR1	3702.AT1G08430.1	3702.AT1G23010.1	0	0	0	0	0	0	0	0.570	0.570
AMI1	MCCA	3702.AT1G08980.1	3702.AT1G03090.2	0.190	0	0	0	0.108	0	0	0.269	0.425
AMI1	YUC9	3702.AT1G08980.1	3702.AT1G04180.1	0.052	0	0	0	0	0	0.650	0.273	0.737
AMI1	AO4	3702.AT1G08980.1	3702.AT1G04580.1	0.049	0	0	0	0	0	0.900	0.045	0.901
AMI1	YUC3	3702.AT1G08980.1	3702.AT1G04610.1	0.052	0	0	0	0	0	0.650	0.466	0.807
AMI1	AT1G06550	3702.AT1G08980.1	3702.AT1G06550.1	0	0	0	0	0.042	0.046	0	0.493	0.497
AMI1	AT1G22700	3702.AT1G08980.1	3702.AT1G22700.1	0	0	0	0	0.153	0	0	0.475	0.536
AMI1	YUC11	3702.AT1G08980.1	3702.AT1G21430.1	0.052	0	0	0	0	0	0.650	0.369	0.772
AMSH2	FUS5	3702.AT1G10600.1	3702.AT1G02090.1	0	0	0	0	0.049	0.698	0	0.269	0.771
AMSH2	AT1G04810	3702.AT1G10600.1	3702.AT1G04810.1	0	0	0	0	0.169	0.544	0	0.219	0.678
AMSH2	UBP2	3702.AT1G10600.1	3702.AT1G04860.1	0	0	0	0	0.041	0.044	0	0.635	0.636
AMSH2	RPT5B	3702.AT1G10600.1	3702.AT1G09100.1	0	0	0	0	0.166	0.329	0	0.107	0.456
AMSH2	CSN5A	3702.AT1G10600.1	3702.AT1G22920.1	0	0	0	0	0	0	0	0.450	0.450
AMSH2	AT1G15130	3702.AT1G10600.1	3702.AT1G15130.1	0	0	0	0	0	0.098	0	0.567	0.592
AMSH2	PRC3	3702.AT1G10600.1	3702.AT1G16470.2	0	0	0	0	0.204	0.546	0	0.191	0.682
AMSH2	EMB2719	3702.AT1G10600.1	3702.AT1G20200.1	0	0	0	0	0.208	0.546	0	0.227	0.697
AMSH2	TIF3H1	3702.AT1G10600.1	3702.AT1G10840.1	0	0	0	0	0.171	0.694	0	0.269	0.798
AN	AT1G15410	3702.AT1G01510.1	3702.AT1G15410.1	0.190	0	0	0	0	0	0	0.371	0.468
AN	AT1G19835	3702.AT1G01510.1	3702.AT1G19835.1	0	0	0	0	0	0	0	0.472	0.472
AN	AT1G20130	3702.AT1G01510.1	3702.AT1G20130.1	0	0	0	0	0.047	0	0	0.568	0.570
AN	AT1G18270	3702.AT1G01510.1	3702.AT1G18270.3	0.190	0	0	0	0.115	0	0	0.454	0.574
AN	PSP	3702.AT1G01510.1	3702.AT1G18640.2	0.190	0	0	0	0.048	0.116	0	0.471	0.591
AN	AT1G14810	3702.AT1G01510.1	3702.AT1G14810.1	0.190	0	0	0	0.095	0.084	0	0.463	0.591
AN	AT1G01710	3702.AT1G01510.1	3702.AT1G01710.1	0.168	0	0	0	0	0	0	0.567	0.624
AN	ESR1	3702.AT1G01510.1	3702.AT1G12980.1	0	0	0	0	0	0	0	0.795	0.795
AN	SUB	3702.AT1G01510.1	3702.AT1G11130.1	0	0	0	0	0.067	0.765	0	0.561	0.895
AO4	YUC9	3702.AT1G04580.1	3702.AT1G04180.1	0.059	0	0	0	0	0	0.650	0.053	0.660
AO4	FMOGS-OX5	3702.AT1G04580.1	3702.AT1G12140.1	0.059	0	0	0	0	0	0	0.392	0.403
AO4	YUC3	3702.AT1G04580.1	3702.AT1G04610.1	0.059	0	0	0	0	0	0.650	0	0.656
AO4	YUC11	3702.AT1G04580.1	3702.AT1G21430.1	0.059	0	0	0	0	0	0.650	0.046	0.658
AOC4	AT1G09400	3702.AT1G13280.1	3702.AT1G09400.1	0	0	0	0	0	0	0.650	0.223	0.716
AOC4	AT1G20500	3702.AT1G13280.1	3702.AT1G20500.1	0	0	0	0	0	0	0	0.419	0.418
AOC4	JAZ1	3702.AT1G13280.1	3702.AT1G19180.1	0	0	0	0	0.049	0	0	0.465	0.469
AOC4	AT1G17990	3702.AT1G13280.1	3702.AT1G18020.1	0	0	0	0	0	0	0	0.564	0.564
AOC4	LOX3	3702.AT1G13280.1	3702.AT1G17420.1	0	0	0	0	0	0	0	0.568	0.568
AOC4	JMT	3702.AT1G13280.1	3702.AT1G19640.1	0	0	0	0	0	0	0	0.659	0.659
AOC4	OPCL1	3702.AT1G13280.1	3702.AT1G20510.1	0	0	0	0	0	0	0	0.781	0.781
AOR	AT1G02020	3702.AT1G23740.1	3702.AT1G02020.1	0.190	0	0	0	0	0.074	0	0.330	0.453
AOR	PSAD-2	3702.AT1G23740.1	3702.AT1G03130.1	0	0	0	0	0.569	0	0	0.090	0.591
AOR	PSB27	3702.AT1G23740.1	3702.AT1G03600.1	0	0	0	0	0.559	0	0	0	0.559
AOR	PORC	3702.AT1G23740.1	3702.AT1G03630.1	0.049	0	0	0	0.606	0.042	0	0.053	0.615
AOR	AT1G04350	3702.AT1G23740.1	3702.AT1G04350.1	0	0	0	0	0.601	0	0	0	0.601
AOR	AT1G04420	3702.AT1G23740.1	3702.AT1G04420.1	0	0	0	0	0.378	0	0	0.090	0.409
AOR	AT1G05140	3702.AT1G23740.1	3702.AT1G05140.1	0.042	0	0	0	0.422	0	0	0	0.423
AOR	STO	3702.AT1G23740.1	3702.AT1G06040.1	0	0	0	0	0.141	0	0	0.435	0.493
AOR	FTSH8	3702.AT1G23740.1	3702.AT1G06430.1	0	0	0	0	0.425	0	0	0	0.425
AOR	PSBP-1	3702.AT1G23740.1	3702.AT1G06680.1	0	0	0	0	0.600	0	0	0	0.600
AOR	AT1G06690	3702.AT1G23740.1	3702.AT1G06690.1	0	0	0	0	0.446	0	0	0.090	0.474
AOR	SLP1	3702.AT1G23740.1	3702.AT1G07010.3	0	0	0	0	0.833	0	0	0	0.833
AOR	NDA1	3702.AT1G23740.1	3702.AT1G07180.1	0	0	0	0	0.472	0	0	0.060	0.483
AOR	AT1G07700	3702.AT1G23740.1	3702.AT1G07700.3	0	0	0	0	0.587	0	0	0	0.587
AOR	PSAO	3702.AT1G23740.1	3702.AT1G08380.1	0	0	0	0	0.457	0	0	0	0.457
AOR	SIG2	3702.AT1G23740.1	3702.AT1G08540.1	0	0	0	0	0.366	0.125	0	0.090	0.451
AOR	NPQ1	3702.AT1G23740.1	3702.AT1G08550.1	0	0	0	0	0.580	0	0	0.085	0.599
AOR	CRB	3702.AT1G23740.1	3702.AT1G09340.1	0	0	0	0	0.974	0	0	0	0.974
AOR	GSTU18	3702.AT1G23740.1	3702.AT1G10360.1	0	0	0	0	0.405	0	0	0.051	0.411
AOR	FD1	3702.AT1G23740.1	3702.AT1G10960.1	0	0	0	0	0.640	0	0	0.080	0.654
AOR	AT1G11860	3702.AT1G23740.1	3702.AT1G11860.3	0	0	0	0	0.611	0	0	0.048	0.614
AOR	AT1G12250	3702.AT1G23740.1	3702.AT1G12250.1	0.137	0	0	0	0.819	0	0	0	0.837
AOR	GAPA-2	3702.AT1G23740.1	3702.AT1G12900.1	0	0	0	0	0.966	0.046	0	0.114	0.969
