gene_id (Stringtie)	gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HG1	HG2	HG3	DG1	DG2	DG3	
MSTRG.36403	MSTRG.36403_jg19070	8.326677815	6.09264244	2.536056175	2.402408314	0.016287517	0.057662993	0	0	0	0	19.57299648	30.38707041	
MSTRG.33554	MSTRG.33554_jg30705	8.262532926	6.081620258	2.535942856	2.398169282	0.016477248	0.058076273	0	0	0	0	21.46715743	28.10804013	
MSTRG.23742	MSTRG.23742_jg13681	30.54999266	2.239899637	0.933991624	2.398200991	0.016475822	0.058076273	0	12.86185589	18.36062304	48.90230424	53.03650659	50.13866618	
MSTRG.114	MSTRG.114_jg15507	20.82334355	3.411006454	1.422410703	2.398046111	0.01648279	0.058080211	0	0	10.20034613	19.21161952	71.97811609	23.54997957	
MSTRG.29061	MSTRG.29061_jg8839	32.97180141	-2.577926718	1.076447974	-2.394845621	0.016627364	0.058362452	80.25894759	42.44412444	46.92159222	0	10.73357871	17.47256549	
MSTRG.15193	MSTRG.15193_genb_10216	18.37611094	-2.142551939	0.895248239	-2.393248985	0.016699904	0.058515412	51.72243289	18.00659825	20.40069227	6.986043463	10.10219173	3.038707041	
MSTRG.15193	MSTRG.15193_genb_10219	18.37611094	-2.142551939	0.895248239	-2.393248985	0.016699904	0.058515412	51.72243289	18.00659825	20.40069227	6.986043463	10.10219173	3.038707041	
MSTRG.26194	MSTRG.26194_jg37352	6.015510955	-4.027292292	1.684002283	-2.391500494	0.016779661	0.058716515	1.783532169	18.00659825	14.28048459	0	1.262773966	0.75967676	
MSTRG.14091	MSTRG.14091_genb_11561	5.595544737	-6.351245385	2.658738754	-2.3888189	0.016902632	0.059036664	0	19.29278384	14.28048459	0	0	0	
MSTRG.15607	MSTRG.15607_jg1801	27.34441384	2.493694045	1.044622019	2.387173542	0.016978474	0.059214477	0	19.29278384	5.100173067	31.43719558	54.29928056	53.93704998	
MSTRG.28023	MSTRG.28023_jg4211	335.6463537	3.478186046	1.460299989	2.381829811	0.017226857	0.059874388	0	84.88824888	80.58273446	489.8962978	731.7775135	626.7333272	
MSTRG.4216	MSTRG.4216_jg25667	16.47625089	-3.586578505	1.506065041	-2.381423383	0.017245878	0.05990085	39.23770771	29.58226855	22.44076149	0	0	7.596767602	
MSTRG.20146	MSTRG.20146_jg32557	123.1970269	2.154352363	0.904767725	2.381110979	0.017260511	0.059943746	103.4448658	12.86185589	20.40069227	99.55111935	422.3978918	80.52573658	
MSTRG.6987	MSTRG.6987_jg5274	81.63807139	2.303992521	0.968241495	2.379563914	0.017333137	0.060140281	0	24.43752619	57.12193835	133.6080812	128.8029446	145.857938	
MSTRG.28265	MSTRG.28265_jg4437	84.30050215	2.234779799	0.939855831	2.377790003	0.017416742	0.060382484	0	39.87175326	47.94162683	124.0022715	145.8503931	148.1369682	
MSTRG.24983	MSTRG.24983_jg36185	83.40720695	-2.006754337	0.844345978	-2.376696745	0.017468443	0.060497819	312.1181295	55.30598033	33.66114224	37.54998361	39.77737994	22.03062605	
MSTRG.29733	MSTRG.29733_genb_23063	29.79983792	2.254126114	0.948496103	2.376526491	0.017476506	0.060517763	0	12.86185589	17.34058843	55.8883477	37.25183201	55.4564035	
MSTRG.5297	MSTRG.5297_jg14134	26.30734568	2.350399767	0.989076701	2.376357429	0.017484517	0.060537517	0	7.717113534	17.34058843	55.01509227	35.98905804	41.78222181	
MSTRG.30213	MSTRG.30213_jg9942	5.506827745	-6.328812899	2.665567162	-2.374283788	0.017583031	0.060798429	0	16.72041266	16.32055381	0	0	0	
MSTRG.18679	MSTRG.18679_jg23057	35.70876869	3.224582228	1.358196738	2.374164315	0.017588721	0.060810097	0	20.57896943	0	66.3674129	72.60950307	54.69672674	
MSTRG.32781	MSTRG.32781_jg29851	11.79003457	-7.421358592	3.126149101	-2.373961814	0.01759837	0.060835446	0	70.7402074	0	0	0	0	
MSTRG.35161	MSTRG.35161_jg17938.2	16.31294063	-3.533777589	1.48880797	-2.373561708	0.017617449	0.060864637	33.8871112	36.01319649	20.40069227	0	7.576643798	0	
MSTRG.16873	MSTRG.16873_jg10256.1	63.91833534	2.318875984	0.977259729	2.372834893	0.017652153	0.060933114	0	19.29278384	43.86148838	82.95926612	143.9562322	93.44024151	
MSTRG.27683	MSTRG.27683_jg3885	17.42474795	3.465517973	1.460914965	2.372155845	0.01768463	0.061005118	0	0	8.160276907	62.87439117	14.52190061	18.99191901	
MSTRG.34317	MSTRG.34317_genb_19492	9.196280696	-3.697397488	1.559587645	-2.370753257	0.017751878	0.061180828	14.26825735	16.72041266	20.40069227	0	3.788321899	0	
MSTRG.6878	MSTRG.6878_jg5177	39.85780967	2.586241465	1.091250053	2.369980608	0.017789018	0.061252547	0	14.14804148	19.38065765	62.87439117	123.7518487	18.99191901	
MSTRG.31970	MSTRG.31970_jg29083	7.54538399	-4.41550783	1.865477812	-2.366958107	0.017934963	0.061617698	33.8871112	6.430927945	3.06010384	0	1.89416095	0	
MSTRG.8782	MSTRG.8782_jg6992	8.399168939	3.776238584	1.596623609	2.365140139	0.01802325	0.061805201	0	0	3.06010384	25.32440755	7.576643798	14.43385844	
MSTRG.14209	MSTRG.14209_jg21639	27.71140675	2.284566848	0.966686835	2.363295708	0.01811321	0.061998211	0	15.43422707	12.24041536	64.62090203	35.98905804	37.98383801	
MSTRG.19518	MSTRG.19518_jg23847	8.047039648	6.044174711	2.559380542	2.361577192	0.018197383	0.062226139	0	0	0	0	31.56934916	16.71288873	
MSTRG.11111	MSTRG.11111_jg3469	10.1301795	-2.914327329	1.234802604	-2.360156448	0.018267229	0.062408082	35.67064337	12.86185589	5.100173067	4.366277164	1.262773966	1.51935352	
MSTRG.34359	MSTRG.34359_jg31480	41.448328	-2.602618554	1.102907673	-2.359779171	0.018285816	0.0624609	121.2801875	52.73360915	39.78134992	0	18.9416095	15.95321196	
MSTRG.12594	MSTRG.12594_jg34942	43.03958096	2.523314915	1.070649614	2.356807384	0.018432805	0.0628266	0	14.14804148	23.46079611	29.69068472	140.7992973	50.13866618	
MSTRG.5789	MSTRG.5789_jg14608	8.70565609	-5.239028794	2.224949618	-2.354673001	0.018539012	0.06309849	35.67064337	0	15.3005192	0	1.262773966	0	
MSTRG.9146	MSTRG.9146_jg7341	62.63740879	2.255949106	0.958371716	2.353939572	0.018575631	0.063177744	0	24.43752619	39.78134992	74.2267118	102.9160783	134.4627866	
MSTRG.5994	MSTRG.5994_jg14803	34.00328781	2.258899209	0.960339194	2.352188918	0.018663293	0.063408769	0	19.29278384	15.3005192	76.84647809	37.88321899	54.69672674	
MSTRG.10562	MSTRG.10562_jg2942	68.22297053	2.198106463	0.934499502	2.352175102	0.018663987	0.063408769	0	39.87175326	32.64110763	124.0022715	100.3905303	112.4321605	
MSTRG.30291	MSTRG.30291_jg10019	10.54604809	3.371694537	1.433807469	2.351567145	0.018694515	0.063504269	0	0	5.100173067	18.33836409	17.04744855	22.79030281	
MSTRG.8542	MSTRG.8542_jg6766	130.9755114	2.397346276	1.020704104	2.34871817	0.018838159	0.063876518	0	34.7270109	89.76304598	170.2848094	162.8978417	328.1803604	
MSTRG.22542	MSTRG.22542_jg28682	67.84463914	-2.064416218	0.879321808	-2.347736856	0.01888786	0.06397894	251.4780358	54.01979474	23.46079611	19.21161952	39.14599296	19.75159577	
MSTRG.8562	MSTRG.8562_jg6785	8.12119931	-3.778155193	1.610924629	-2.345333311	0.019010077	0.064268551	12.48472518	21.86515501	11.22038075	0	3.156934916	0	
MSTRG.38517	MSTRG.38517_jg12057	1200.123964	-3.39470739	1.448019056	-2.344380328	0.019058726	0.064394311	3920.203707	1454.675901	1200.58074	325.7242765	2.525547933	297.0336133	
MSTRG.11344	MSTRG.11344_genb_33300	17.54878164	3.479678988	1.484830825	2.34348515	0.019104523	0.064488203	0	0	8.160276907	62.00113573	25.25547933	9.875797883	
MSTRG.11344	MSTRG.11344_genb_33301	17.54878164	3.479678988	1.484830825	2.34348515	0.019104523	0.064488203	0	0	8.160276907	62.00113573	25.25547933	9.875797883	
MSTRG.5081	MSTRG.5081_jg13926	25.80141649	-2.453437594	1.047426737	-2.342347686	0.019162854	0.064643547	101.6613336	19.29278384	10.20034613	7.859298896	11.99635268	3.798383801	
MSTRG.12904	MSTRG.12904_jg20398	17.24987137	-2.710111582	1.157587453	-2.341172214	0.019223298	0.06478086	21.40238602	39.87175326	28.56096918	0	3.788321899	9.875797883	
MSTRG.23127	MSTRG.23127_jg13107	28.11789857	3.301080298	1.410765539	2.339921275	0.019287805	0.064948227	0	15.43422707	0	39.29649448	85.86862972	28.10804013	
MSTRG.3583	MSTRG.3583_jg25066	16.55103518	3.595474523	1.537154698	2.339045333	0.019333087	0.065058684	0	0	7.140242294	13.97208693	67.5584072	10.63547464	
MSTRG.30777	MSTRG.30777_jg546	67.16596846	2.194686688	0.939872207	2.335090528	0.019538692	0.065616316	0	29.58226855	41.82141915	99.55111935	110.4927221	121.5482816	
MSTRG.23338	MSTRG.23338_jg13309	46.34201823	2.202213795	0.944825193	2.330816125	0.019763057	0.066082409	0	24.43752619	24.48083072	53.26858141	95.33943446	80.52573658	
MSTRG.35076	MSTRG.35076_jg17855	57.13595464	2.010306062	0.862589945	2.330546598	0.01977728	0.066098373	41.02123988	11.5756703	16.32055381	39.29649448	195.0985778	39.50319153	
MSTRG.13287	MSTRG.13287_jg20760	10.14165667	3.653633665	1.567919899	2.33024255	0.019793335	0.066116287	0	0	4.080138454	12.22557606	8.839417765	35.70480773	
MSTRG.34951	MSTRG.34951_jg17736	7.838905572	6.004209614	2.578251021	2.328791713	0.019870103	0.066279957	0	0	0	26.19766299	20.83577045	0	
MSTRG.9083	MSTRG.9083_jg7282	14.72295425	3.399875886	1.460449781	2.32796494	0.019913965	0.066384099	0	0	7.140242294	46.28253794	11.3649657	23.54997957	
MSTRG.3919	MSTRG.3919_jg25389	12.84597849	2.663371603	1.145827607	2.324408652	0.020103602	0.066846515	0	3.858556767	6.12020768	32.31045102	11.99635268	22.79030281	
MSTRG.37342	MSTRG.37342_jg19977	10.3346822	-3.872627235	1.670379255	-2.318411955	0.020426943	0.067579308	39.23770771	12.86185589	6.12020768	0	3.788321899	0	
MSTRG.16319	MSTRG.16319_jg2484	44.87520625	2.431940246	1.050932725	2.31407795	0.020663447	0.068198465	0	23.1513406	18.36062304	74.2267118	25.88686631	127.6256957	
MSTRG.28100	MSTRG.28100_jg4286	7.52628989	3.042129303	1.315906481	2.311812692	0.020788008	0.068497633	0	2.572371178	2.040069227	13.09883149	10.73357871	16.71288873	
MSTRG.33401	MSTRG.33401_jg30553	28.51191573	2.237617925	0.968490587	2.310417834	0.020865033	0.068691089	0	12.86185589	16.32055381	64.62090203	34.72628408	42.54189857	
MSTRG.1981	MSTRG.1981_genb_25968	31.18294383	-3.084954779	1.335341369	-2.310236806	0.020875047	0.068715443	112.3625266	0	55.08186912	5.239532597	7.576643798	6.837090842	
MSTRG.265	MSTRG.265_jg15646	11.09553792	-3.622956331	1.568346494	-2.310048414	0.020885474	0.068732529	37.45417554	2.572371178	21.42072688	4.366277164	0	0.75967676	
MSTRG.29373	MSTRG.29373_jg9138	38.9048013	-2.538374239	1.099558465	-2.308539581	0.020969144	0.068937856	89.17660843	69.45402181	40.80138454	0	23.36131838	10.63547464	
MSTRG.24224	MSTRG.24224_jg35496	5.203746489	-6.248055054	2.706683694	-2.308380203	0.020977999	0.068950597	0	12.86185589	18.36062304	0	0	0	
MSTRG.11439	MSTRG.11439_jg33839	12.34107272	3.350458096	1.451956536	2.307547101	0.02102434	0.069051043	0	0	6.12020768	35.80347275	13.89051363	18.23224225	
MSTRG.14555	MSTRG.14555_jg21970	33.44293931	2.342708345	1.016191012	2.305381881	0.021145195	0.069334723	0	7.717113534	24.48083072	46.28253794	49.24818469	72.92896898	
MSTRG.4232	MSTRG.4232_jg25683	28.50765301	-2.041250651	0.885934392	-2.304065256	0.021218981	0.069463308	85.60954409	34.7270109	17.34058843	19.21161952	8.839417765	5.317737322	
MSTRG.29476	MSTRG.29476_jg9233	69.45979665	2.193818568	0.953535002	2.300721593	0.021407373	0.069892443	0	37.29938208	36.72124608	82.08601069	111.755496	148.896645	
MSTRG.11744	MSTRG.11744_jg34133	7.590059668	5.958867381	2.590282212	2.300470332	0.021421588	0.069927117	0	0	0	0	15.1532876	30.38707041	
MSTRG.38158	MSTRG.38158_jg11717	8.943765048	3.450053573	1.499784107	2.300366804	0.021427448	0.069937549	0	0	4.080138454	16.59185322	20.83577045	12.15482816	
MSTRG.8711	MSTRG.8711_jg6927	9.553088793	-2.823737627	1.228435519	-2.298645377	0.021525085	0.070145342	21.40238602	16.72041266	12.24041536	0	3.156934916	3.798383801	
MSTRG.7817	MSTRG.7817_jg6078	37.80237644	2.19447225	0.955290878	2.297177018	0.021608674	0.070338512	0	20.57896943	19.38065765	84.70577699	58.08760245	44.06125209	
MSTRG.19022	MSTRG.19022_jg23371	176.4802606	2.260887696	0.98520853	2.29483163	0.021742775	0.070606872	0	81.02969211	100.9834267	288.1742929	306.8540738	281.840078	
MSTRG.1804	MSTRG.1804_jg8122	13.09339654	-4.907115143	2.139214167	-2.293886802	0.021797002	0.070714792	60.64009373	0	15.3005192	2.619766299	0	0	
MSTRG.35003	MSTRG.35003_jg17786	13.69981958	-3.643515993	1.588290278	-2.293986209	0.021791291	0.070714792	44.58830421	19.29278384	12.24041536	0	0	6.077414082	
MSTRG.4346	MSTRG.4346_jg25792	12.30127362	2.136721401	0.931664766	2.293444465	0.021822429	0.070777996	7.134128674	3.858556767	3.06010384	21.83138582	22.7299314	15.1935352	
MSTRG.6742	MSTRG.6742_jg5049.1	23.63081721	2.186967392	0.954001907	2.292414068	0.021881761	0.07085664	0	11.5756703	13.26044997	37.54998361	42.93431486	36.46448449	
MSTRG.27643	MSTRG.27643_jg3847	7.499502199	5.942556608	2.592477806	2.292230465	0.021892348	0.070882179	0	0	0	0	29.04380123	15.95321196	
MSTRG.22548	MSTRG.22548_jg28687	44.60629689	-2.307702739	1.007036467	-2.291578124	0.021929999	0.070969077	183.7038134	27.00989737	12.24041536	13.97208693	20.83577045	9.875797883	
MSTRG.15689	MSTRG.15689_jg1881	17.76959344	-2.24948363	0.981892086	-2.290968287	0.021965248	0.071041019	53.50596506	20.57896943	14.28048459	5.239532597	10.73357871	2.279030281	
MSTRG.6344	MSTRG.6344_jg15124	20.28550828	2.271504228	0.991664716	2.290597005	0.021986732	0.071091337	0	9.003299124	11.22038075	39.29649448	37.88321899	24.30965633	
MSTRG.4265	MSTRG.4265_jg25715	25.83964132	-3.566316668	1.557115476	-2.290335381	0.022001882	0.07112502	83.82601192	38.58556767	20.40069227	12.22557606	0	0	
MSTRG.14047	MSTRG.14047_genb_11521	8.454370198	-3.818613991	1.670175339	-2.286355152	0.02223349	0.071712564	24.96945036	9.003299124	13.26044997	3.493021732	0	0	
MSTRG.5697	MSTRG.5697_jg14517	10.43823782	3.362148439	1.470676808	2.286123247	0.022247049	0.071738674	0	0	5.100173067	17.46510866	27.14964028	12.91450492	
MSTRG.28115	MSTRG.28115_jg4298	25.12061251	-2.511656857	1.099704279	-2.283938424	0.02237515	0.071983872	57.07302939	29.58226855	41.82141915	0	13.89051363	8.356444363	
MSTRG.35691	MSTRG.35691_jg18447	27.13765835	-3.534842219	1.548358258	-2.282961454	0.022432639	0.072071578	92.74367277	34.7270109	22.44076149	0	0	12.91450492	
MSTRG.3709	MSTRG.3709_jg25188	16.30051154	-2.341054635	1.026279099	-2.281109143	0.022541989	0.072343226	58.85656156	12.86185589	10.20034613	3.493021732	6.313869832	6.077414082	
MSTRG.22586	MSTRG.22586_jg28725	77.11623098	-2.004741354	0.87945734	-2.279520861	0.022636121	0.072574352	288.9322113	55.30598033	26.52089995	34.05696188	40.40876692	17.47256549	
MSTRG.343	MSTRG.343_jg15719	45.63332509	2.309725913	1.014756514	2.27613805	0.022837748	0.073055889	0	21.86515501	23.46079611	40.16974991	131.3284925	56.97575702	
MSTRG.38574	MSTRG.38574_jg12109	56.03872035	2.348113694	1.031926848	2.275465261	0.022878034	0.073117808	0	27.00989737	27.54093456	51.52207054	56.1934415	173.9659781	
MSTRG.37716	MSTRG.37716_jg20330	29.22299786	-2.688508408	1.182586587	-2.273413582	0.023001268	0.073383117	39.23770771	41.15793885	71.40242294	0	3.788321899	19.75159577	
MSTRG.37291	MSTRG.37291_jg19925	12.02905437	3.598753626	1.58653869	2.268304989	0.023310624	0.074148344	0	0	5.100173067	20.08487496	41.67154089	5.317737322	
MSTRG.27661	MSTRG.27661_jg3861	52.9751898	2.200304241	0.970055252	2.268225687	0.023315455	0.074154726	0	29.58226855	26.52089995	89.94530959	51.77373262	120.0289281	
MSTRG.6680	MSTRG.6680_jg4985	100.3517386	2.184386362	0.965886285	2.261535747	0.023726102	0.0750788	0	57.87835151	49.98169606	201.722005	123.1204617	169.4079175	
MSTRG.6194	MSTRG.6194_jg14992	13.11967711	2.369028223	1.048268224	2.259944705	0.023824683	0.075281869	8.917660843	1.286185589	3.06010384	31.43719558	15.78467458	18.23224225	
MSTRG.33398	MSTRG.33398_jg30550	6.029351123	4.61747474	2.046420801	2.256366207	0.024047706	0.075840544	0	0	1.020034613	27.94417385	1.89416095	5.317737322	
MSTRG.33553	MSTRG.33553_jg30704	305.0243457	3.333714953	1.478948266	2.254111945	0.024189126	0.076167608	0	56.59216592	108.123669	500.375363	633.2811442	531.7737322	
MSTRG.13079	MSTRG.13079_genb_10544	25.52089399	2.424786694	1.076389077	2.252704663	0.024277777	0.076410097	8.917660843	15.43422707	0	41.91626078	47.35402374	39.50319153	
MSTRG.12391	MSTRG.12391_jg34751.1	25.99429308	3.175425279	1.409657829	2.252621319	0.024283036	0.076417488	0	15.43422707	0	26.19766299	46.72263676	67.61123166	
MSTRG.15114	MSTRG.15114_genb_10304	14.68866299	-3.502668415	1.555264558	-2.252136717	0.024313634	0.076477112	46.37183638	15.43422707	19.38065765	0	6.945256815	0	
MSTRG.15723	MSTRG.15723_jg1912	21.60958289	2.48804699	1.105996027	2.249598488	0.024474445	0.076863223	0	14.14804148	5.100173067	39.29649448	16.41606156	54.69672674	
MSTRG.15101	MSTRG.15101_jg1342	36.93163199	2.305827211	1.025390685	2.248730405	0.024529654	0.077008974	0	14.14804148	22.44076149	39.29649448	105.4416262	40.26286829	
MSTRG.31716	MSTRG.31716_jg28840	9.538724659	2.8725354	1.277681804	2.248240047	0.024560887	0.07707938	0	1.286185589	5.100173067	18.33836409	11.99635268	20.51127253	
MSTRG.8563	MSTRG.8563_jg6786	8.819931349	-3.076653792	1.36927811	-2.246916655	0.024645354	0.077289031	30.32004687	9.003299124	8.160276907	0	3.156934916	2.279030281	
MSTRG.28006	MSTRG.28006_jg4194	11.45946978	3.232630877	1.439672238	2.245393633	0.024742874	0.077511532	0	0	6.12020768	25.32440755	14.52190061	22.79030281	
MSTRG.21701	MSTRG.21701_jg27880	5.004238654	-6.188932572	2.760796945	-2.241719582	0.024979501	0.078057226	0	21.86515501	8.160276907	0	0	0	
MSTRG.29181	MSTRG.29181_jg8951	26.11322539	2.225897353	0.993162698	2.24122126	0.025011746	0.078122849	0	11.5756703	15.3005192	61.1278803	28.41241424	40.26286829	
MSTRG.16842	MSTRG.16842_jg10221	41.06066278	-2.399221898	1.070854796	-2.240473598	0.025060193	0.078191374	60.64009373	63.02309386	83.6428383	0	24.62409234	14.43385844	
MSTRG.10517	MSTRG.10517_jg2898	5.696433939	-6.361659533	2.840843307	-2.23935601	0.025132761	0.078377556	30.32004687	3.858556767	0	0	0	0	
MSTRG.26376	MSTRG.26376_jg16587.1	44.1019856	2.16877468	0.968538405	2.239224247	0.025141329	0.078394963	0	16.72041266	30.6010384	52.39532597	78.29198592	86.60315067	
MSTRG.2184	MSTRG.2184_jg8481	7.354416484	3.067623118	1.370253347	2.238726966	0.025173687	0.078458588	0	1.286185589	3.06010384	12.22557606	17.67883553	9.875797883	
MSTRG.19978	MSTRG.19978_jg32394	122.0851842	2.184280151	0.976015409	2.237956625	0.025223884	0.078568403	0	63.02309386	68.3423191	149.326679	214.0401873	237.778826	
MSTRG.25326	MSTRG.25326_jg36514	15.53130998	-2.555817097	1.142072743	-2.237875926	0.025229147	0.078575476	32.10357903	28.29608296	19.38065765	0	5.051095866	8.356444363	
MSTRG.34369	MSTRG.34369_genb_19537	8.140728643	-3.052438195	1.364573663	-2.236917125	0.025291757	0.078686465	30.32004687	10.28948471	3.06010384	0.873255433	1.262773966	3.038707041	
MSTRG.14065	MSTRG.14065_jg21506	10.28954119	3.439933665	1.5389886	2.235191128	0.025404804	0.078972596	0	5.144742356	0	20.95813039	26.51825329	9.116121123	
MSTRG.32163	MSTRG.32163_jg29263	14.60708185	3.185887939	1.426222633	2.233794265	0.025496613	0.079186446	0	0	8.160276907	29.69068472	35.35767106	14.43385844	
MSTRG.30639	MSTRG.30639_jg413	29.30011658	2.375468269	1.064848169	2.230804671	0.02569407	0.079673771	0	16.72041266	11.22038075	27.94417385	90.2883386	29.62739365	
MSTRG.6088	MSTRG.6088_jg14891	44.2631276	2.201285341	0.987461093	2.229237544	0.025798104	0.079902682	0	34.7270109	12.24041536	75.97322266	68.18979419	74.4483225	
MSTRG.28722	MSTRG.28722_jg4884	5.968538286	-3.887385616	1.744460162	-2.228417536	0.025852685	0.080033279	8.917660843	15.43422707	9.180311521	0	0	2.279030281	
MSTRG.31362	MSTRG.31362_jg1104	21.28496009	3.038185339	1.363853651	2.22764762	0.025904023	0.080148237	0	0	13.26044997	45.40928251	34.09489709	34.94513097	
MSTRG.35811	MSTRG.35811_jg18560	114.8654737	2.212181716	0.993514833	2.226621731	0.025972565	0.080309705	0	39.87175326	81.60276907	157.1859779	170.4744855	240.0578562	
MSTRG.987	MSTRG.987_jg16334	29.32558903	2.064340678	0.927424902	2.225884461	0.026021921	0.080422712	26.75298253	5.144742356	3.06010384	63.7476466	42.30292787	34.94513097	
MSTRG.32121	MSTRG.32121_jg29225	12.69690171	2.155976058	0.96953007	2.223733048	0.02616641	0.080744278	3.567064337	5.144742356	5.100173067	18.33836409	11.3649657	32.66610069	
MSTRG.25704	MSTRG.25704_jg36887	20.64791429	2.639076424	1.187353646	2.222654078	0.026239135	0.080886284	0	6.430927945	10.20034613	7.859298896	45.45986279	53.93704998	
MSTRG.29212	MSTRG.29212_jg8986	32.93210714	2.267591098	1.020885346	2.221200556	0.026337381	0.081084419	0	12.86185589	20.40069227	36.67672818	37.25183201	90.40153447	
MSTRG.14762	MSTRG.14762_jg22168	4.782446174	-6.125424621	2.758573852	-2.220504126	0.026384566	0.081139912	0	15.43422707	13.26044997	0	0	0	
MSTRG.9333	MSTRG.9333_jg23964	16.24510137	-2.434798202	1.096453562	-2.220612241	0.026377236	0.081139912	46.37183638	25.72371178	10.20034613	8.732554329	5.682482849	0.75967676	
MSTRG.35676	MSTRG.35676_jg18433	32.49669601	2.12905516	0.959785411	2.218261639	0.026536998	0.081460176	0	19.29278384	16.32055381	70.73369006	46.09124977	42.54189857	
